Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jedrick Wills Jr.,T,70,100%,0,0%,3,10%
Ethan Pocic,C,70,100%,0,0%,3,10%
Joel Bitonio,G,70,100%,0,0%,0,0%
Jacoby Brissett,QB,70,100%,0,0%,0,0%
Donovan Peoples-Jones,WR,61,87%,0,0%,0,0%
Jack Conklin,T,60,86%,0,0%,0,0%
David Njoku,TE,56,80%,0,0%,0,0%
Hjalte Froholdt,G,55,79%,0,0%,3,10%
Amari Cooper,WR,53,76%,0,0%,0,0%
David Bell,WR,44,63%,0,0%,7,24%
Nick Chubb,RB,31,44%,0,0%,0,0%
Kareem Hunt,RB,30,43%,0,0%,0,0%
Harrison Bryant,TE,25,36%,0,0%,6,21%
Pharaoh Brown,TE,19,27%,0,0%,2,7%
Wyatt Teller,G,15,21%,0,0%,1,3%
Anthony Schwartz,WR,12,17%,0,0%,7,24%
Michael Woods II,WR,10,14%,0,0%,6,21%
James Hudson,T,10,14%,0,0%,3,10%
D'Ernest Johnson,RB,9,13%,0,0%,14,48%
Grant Delpit,SS,0,0%,70,100%,12,41%
Jacob Phillips,LB,0,0%,70,100%,8,28%
John Johnson,FS,0,0%,69,99%,11,38%
Martin Emerson,CB,0,0%,66,94%,11,38%
Greg Newsome II,CB,0,0%,66,94%,6,21%
Sione Takitaki,LB,0,0%,51,73%,12,41%
Jordan Elliott,DT,0,0%,50,71%,11,38%
Myles Garrett,DE,0,0%,50,71%,4,14%
Taven Bryan,DT,0,0%,45,64%,6,21%
Alex Wright,DE,0,0%,40,57%,7,24%
Greedy Williams,CB,0,0%,37,53%,6,21%
Perrion Winfrey,DT,0,0%,34,49%,2,7%
Jeremiah Owusu-Koramoah,LB,0,0%,33,47%,4,14%
Isaac Rochell,DE,0,0%,32,46%,5,17%
Tommy Togiai,DT,0,0%,28,40%,0,0%
Isaiah Thomas,DE,0,0%,19,27%,3,10%
Ronnie Harrison,SS,0,0%,5,7%,10,34%
Jordan Kunaszyk,LB,0,0%,4,6%,26,90%
A.J. Green,CB,0,0%,1,1%,17,59%
Tony Fields,LB,0,0%,0,0%,18,62%
Dakota Allen,LB,0,0%,0,0%,18,62%
D'Anthony Bell,FS,0,0%,0,0%,17,59%
Herb Miller,CB,0,0%,0,0%,16,55%
Chester Rogers,WR,0,0%,0,0%,11,38%
Cade York,K,0,0%,0,0%,8,28%
Corey Bojorquez,P,0,0%,0,0%,6,21%
Charley Hughlett,LS,0,0%,0,0%,6,21%
Michael Dunn,G,0,0%,0,0%,3,10%
