#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 25,3,1:45,-5,Punt
2,1,9:29,PIT 27,3,1:29,5,Interception
3,1,4:38,PIT 32,3,1:33,-3,Punt
4,2,13:30,PIT 25,3,1:13,-10,Punt
5,2,8:22,PIT 36,3,1:29,4,Punt
6,2,1:35,PIT 5,12,1:25,95,Touchdown
7,3,14:02,PIT 25,4,2:02,30,Punt
8,3,6:54,PIT 6,3,1:12,6,Punt
9,3,5:35,SFO 39,8,3:33,31,Downs
10,4,12:44,PIT 4,7,2:36,48,Interception
11,4,5:30,PIT 25,12,4:20,43,Downs
