Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darnell Mooney,CHI,5,5,70,0,2,30,6.0,40,8.0,6.0,0,,0,0.0,0,118.7
Dante Pettis,CHI,5,4,18,0,,11,2.8,7,1.8,7.0,0,,0,0.0,0,81.7
David Montgomery,CHI,3,3,22,0,0,1,0.3,21,7.0,0.3,0,,0,0.0,0,97.2
N'Keal Harry,CHI,2,2,24,1,1,14,7.0,10,5.0,7.0,0,,0,0.0,0,156.2
Cole Kmet,CHI,2,2,11,1,1,8,4.0,3,1.5,4.0,0,,0,0.0,0,129.2
Velus Jones Jr.,CHI,3,1,5,0,0,-1,-1.0,6,6.0,13.7,0,,1,33.3,0,42.4
Equanimeous St. Brown,CHI,3,1,6,0,,5,5.0,1,1.0,25.0,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalton Schultz,DAL,7,6,74,0,2,52,8.7,22,3.7,8.0,0,,0,0.0,0,110.7
CeeDee Lamb,DAL,7,5,77,1,4,66,13.2,11,2.2,12.9,0,,0,0.0,1,107.4
Michael Gallup,DAL,6,4,49,0,3,33,8.3,16,4.0,7.3,0,,0,0.0,0,91.7
Malik Davis,DAL,2,2,18,0,2,1,0.5,17,8.5,0.5,0,,0,0.0,0,104.2
Peyton Hendershot,DAL,2,2,15,0,2,0,0.0,15,7.5,0.0,0,,0,0.0,0,97.9
Jake Ferguson,DAL,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Tony Pollard,DAL,1,1,16,0,1,2,2.0,14,14.0,2.0,0,,0,0.0,0,118.7
