#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,14,7:38,69,Field Goal
2,1,4:00,TAM 44,11,6:07,56,Touchdown
3,2,6:20,TAM 42,9,3:53,45,Field Goal
4,2,1:34,TAM 35,7,0:49,65,Touchdown
5,2,0:10,TAM 22,1,0:10,-1,End of Half
6,3,13:33,JAX 37,5,2:03,37,Touchdown
7,3,9:21,TAM 40,10,5:32,27,Field Goal
8,3,0:50,TAM 25,3,2:18,4,Punt
9,4,12:58,JAX 34,4,1:28,8,Downs
10,4,8:18,TAM 19,3,2:33,-6,Punt
11,4,4:36,JAX 44,9,4:36,31,End of Game
