Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kevin Byard,TEN,0,7,5,71.4%,106,21.2,15.1,2,153.3,12.4,50,56,2,0,1,1.0,2,12,0,0.0%
Amani Hooker,TEN,0,6,5,83.3%,86,17.2,14.3,0,118.7,7.3,40,46,0,0,0,0.0,0,5,1,16.7%
Kristian Fulton,TEN,0,5,4,80.0%,27,6.8,5.4,0,89.2,8.8,26,1,0,0,0,0.0,0,4,1,20.0%
Jackrabbit Jenkins,TEN,0,6,4,66.7%,70,17.5,11.7,1,145.8,4.2,18,52,0,0,0,0.0,0,4,0,0.0%
Jayon Brown,TEN,0,3,2,66.7%,24,12.0,8.0,0,91.0,3.3,-1,25,1,0,0,0.0,0,8,1,11.1%
Elijah Molden,TEN,0,1,1,100.0%,19,19.0,19.0,0,118.7,1.0,1,18,5,1,0,0.0,1,0,2,100.0%
Harold Landry,TEN,0,2,1,50.0%,12,12.0,6.0,0,68.7,-3.0,-2,14,1,1,0,0.0,1,3,0,0.0%
Chris Jones,TEN,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,0,0,0,0.0,0,1,0,0.0%
Derick Roberson,TEN,0,0,0,,,,,,,,,,0,1,2,0.5,4,4,1,20.0%
Naquan Jones,TEN,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,1,50.0%
John Simon,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Buster Skrine,TEN,0,1,0,0.0%,,,0.0,,39.6,25.0,,,1,0,0,0.0,0,2,0,0.0%
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
Dylan Cole,TEN,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,4,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Dont'a Hightower,NWE,0,3,3,100.0%,18,6.0,6.0,0,91.7,1.0,3,15,0,0,0,0.0,0,4,0,0.0%
Adrian Phillips,NWE,0,2,2,100.0%,16,8.0,8.0,0,100.0,5.0,10,6,2,0,0,0.0,0,7,1,12.5%
J.C. Jackson,NWE,1,3,2,66.7%,10,5.0,3.3,0,31.9,1.0,1,9,0,0,0,0.0,0,2,1,33.3%
Jalen Mills,NWE,0,6,2,33.3%,15,7.5,2.5,1,81.9,9.2,13,2,0,0,0,0.0,0,2,0,0.0%
Kyle Dugger,NWE,0,1,1,100.0%,10,10.0,10.0,0,108.3,9.0,9,1,3,0,0,0.0,0,9,1,10.0%
Myles Bryant,NWE,0,3,1,33.3%,24,24.0,8.0,0,63.2,14.3,23,1,1,0,0,0.0,0,1,0,0.0%
Matt Judon,NWE,0,1,0,0.0%,,,0.0,,39.6,1.0,,,1,2,0,1.0,3,6,0,0.0%
Ja'Whaun Bentley,NWE,0,0,0,,,,,,,,,,2,0,1,1.0,2,10,0,0.0%
Davon Godchaux,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,7,0,0.0%
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Devin McCourty,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Jahlani Tavai,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Kyle Van Noy,NWE,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,5,0,0.0%
Joejuan Williams,NWE,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,2,0,0.0%
