#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 35,6,2:55,16,Punt
2,1,8:30,CIN 14,3,1:31,4,Punt
3,1,3:35,CIN 13,3,1:26,9,Punt
4,2,14:15,CIN 17,3,0:58,2,Punt
5,2,11:59,CIN 21,5,3:20,41,Punt
6,2,5:41,CIN 5,3,1:36,9,Punt
7,2,2:07,CIN 21,3,0:31,2,Punt
8,2,0:17,CIN 25,1,0:17,-1,End of Half
9,3,13:30,CIN 46,6,1:46,30,Field Goal
10,3,9:42,,7,2:49,17,Missed FG
11,3,2:21,CIN 25,5,2:27,17,Punt
12,4,11:29,CIN 25,4,1:02,-7,Downs
13,4,9:11,CIN 25,3,1:34,5,Punt
14,4,5:15,CIN 38,3,1:34,2,Punt
15,4,0:24,CIN 18,1,0:24,-1,End of Game
