Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Adoree' Jackson,NYG,0,8,6,75.0%,88,14.7,11.0,0,110.4,9.3,65,23,0,0,0,0.0,0,7,0,0.0%
Logan Ryan,NYG,0,4,4,100.0%,75,18.8,18.8,0,118.7,15.8,63,12,6,1,0,0.0,1,8,0,0.0%
James Bradberry,NYG,0,5,4,80.0%,81,20.3,16.2,1,158.3,13.2,52,29,0,0,0,0.0,0,2,1,33.3%
Tae Crowder,NYG,0,5,4,80.0%,30,7.5,6.0,1,131.2,1.8,13,17,4,0,0,0.0,0,8,1,11.1%
Carter Coughlin,NYG,0,1,1,100.0%,13,13.0,13.0,0,118.7,0.0,0,13,0,1,0,0.0,1,1,1,50.0%
Rodarius Williams,NYG,0,1,1,100.0%,24,24.0,24.0,1,158.3,24.0,24,0,0,0,0,0.0,0,0,0,
Reggie Ragland,NYG,0,2,1,50.0%,-2,-2.0,-1.0,0,56.2,3.5,-5,3,4,0,0,0.0,0,7,1,12.5%
Azeez Ojulari,NYG,0,1,1,100.0%,7,7.0,7.0,0,95.8,-1.0,-1,8,0,0,0,0.0,0,3,2,40.0%
Xavier McKinney,NYG,0,3,1,33.3%,8,8.0,2.7,0,42.4,11.7,5,3,1,0,0,0.0,0,6,2,25.0%
Oshane Ximines,NYG,0,0,0,,,,,,,,,,1,0,1,0.0,1,2,0,0.0%
Leonard Williams,NYG,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,0,0.0%
Danny Shelton,NYG,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,1,14.3%
Julian Love,NYG,0,2,0,0.0%,,,0.0,,39.6,5.0,,,2,0,1,0.0,1,5,0,0.0%
Austin Johnson,NYG,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,1,20.0%
Lorenzo Carter,NYG,1,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Trevon Diggs,DAL,1,12,6,50.0%,77,12.8,6.4,0,35.8,11.2,23,54,0,0,0,0.0,0,5,2,28.6%
Jayron Kearse,DAL,0,4,3,75.0%,37,12.3,9.3,0,103.1,3.3,17,20,2,2,0,0.0,2,7,0,0.0%
Jourdan Lewis,DAL,0,4,3,75.0%,50,16.7,12.5,0,116.7,17.8,41,9,1,0,0,0.0,0,3,1,25.0%
Keanu Neal,DAL,0,3,3,100.0%,26,8.7,8.7,0,102.8,8.0,24,2,2,0,0,0.0,0,5,1,16.7%
Damontae Kazee,DAL,0,2,2,100.0%,31,15.5,15.5,1,158.3,1.5,3,28,0,0,0,0.0,0,3,1,25.0%
Anthony Brown,DAL,1,8,2,25.0%,51,25.5,6.4,0,14.1,15.6,51,0,0,0,0,0.0,0,2,1,33.3%
Leighton Vander Esch,DAL,0,2,1,50.0%,13,13.0,6.5,0,70.8,3.5,-2,15,4,0,0,0.0,0,5,0,0.0%
Chauncey Golston,DAL,0,1,1,100.0%,9,9.0,9.0,0,104.2,4.0,4,5,0,0,0,0.0,0,2,0,0.0%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,2,2,0.0,4,0,0,
Micah Parsons,DAL,0,1,0,0.0%,,,0.0,,39.6,10.0,,,6,0,3,0.0,3,8,2,20.0%
Brent Urban,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Carlos Watkins,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Tarell Basham,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Malik Hooker,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
