Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Calvin Throckmorton,G,71,100%,0,0%,3,11%
Taylor Moton,T,71,100%,0,0%,3,11%
Ikem Ekwonu,T,71,100%,0,0%,3,11%
Adam Thielen,WR,71,100%,0,0%,0,0%
Bradley Bozeman,C,71,100%,0,0%,0,0%
Austin Corbett,G,71,100%,0,0%,0,0%
Bryce Young,QB,71,100%,0,0%,0,0%
Jonathan Mingo,WR,70,99%,0,0%,3,11%
Chuba Hubbard,RB,46,65%,0,0%,0,0%
DJ Chark,WR,41,58%,0,0%,0,0%
Tommy Tremble,TE,32,45%,0,0%,13,47%
Terrace Marshall Jr.,WR,31,44%,0,0%,1,4%
Hayden Hurst,TE,24,34%,0,0%,3,11%
Miles Sanders,RB,18,25%,0,0%,0,0%
Stephen Sullivan,TE,15,21%,0,0%,19,68%
Raheem Blackshear,RB,7,10%,0,0%,15,54%
Alex Cook,SS,0,0%,61,100%,0,0%
Frankie Luvu,LB,0,0%,61,100%,0,0%
Donte Jackson,CB,0,0%,60,98%,0,0%
Xavier Woods,FS,0,0%,56,92%,3,11%
Derrick Brown,DE,0,0%,53,87%,5,18%
Brian Burns,LB,0,0%,46,75%,1,4%
DJ Johnson,LB,0,0%,43,70%,4,14%
Dicaprio Bootle,CB,0,0%,42,69%,16,58%
Shy Tuttle,DT,0,0%,32,52%,5,18%
LaBryan Ray,DE,0,0%,30,49%,0,0%
DeShawn Williams,DE,0,0%,28,46%,0,0%
Amare Barno,LB,0,0%,27,44%,20,72%
Jammie Robinson,SS,0,0%,25,41%,20,72%
Troy Hill,CB,0,0%,23,38%,5,18%
Kamu Grugier-Hill,LB,0,0%,21,34%,25,90%
Nick Thurman,DT,0,0%,21,34%,5,18%
C.J. Henderson,CB,0,0%,19,31%,1,4%
Deion Jones,LB,0,0%,12,20%,3,11%
Eku Leota,LB,0,0%,6,10%,12,43%
Matthias Farley,FS,0,0%,5,8%,13,47%
Sam Franklin,SS,0,0%,0,0%,25,90%
Chandler Wooten,LB,0,0%,0,0%,24,86%
Ihmir Smith-Marsette,WR,0,0%,0,0%,11,40%
D'Shawn Jamison,CB,0,0%,0,0%,11,40%
Eddy Pineiro,K,0,0%,0,0%,7,25%
J.J. Jansen,LS,0,0%,0,0%,7,25%
Johnny Hekker,P,0,0%,0,0%,7,25%
Luiji Vilain,LB,0,0%,0,0%,4,14%
David Sharpe,T,0,0%,0,0%,3,11%
Cade Mays,G,0,0%,0,0%,3,11%
Chandler Zavala,G,0,0%,0,0%,3,11%
