Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jay Cutler,CHI,22,31,265,3,2,2,4,45,102.2,3,11,0,12,0,0,0,0,,0,0
Matt Forte,CHI,0,0,0,0,0,0,0,,,24,127,0,24,3,1,4,0,4,0,0
Michael Bush,CHI,0,0,0,0,0,0,0,,,3,44,1,40,0,0,0,0,,0,0
Brandon Marshall,CHI,0,0,0,0,0,0,0,,,0,0,0,,13,6,95,1,41,0,0
Martellus Bennett,CHI,0,0,0,0,0,0,0,,,0,0,0,,6,6,71,0,23,1,1
Earl Bennett,CHI,0,0,0,0,0,0,0,,,0,0,0,,4,4,23,1,8,0,0
Alshon Jeffery,CHI,0,0,0,0,0,0,0,,,1,-3,0,-3,5,5,72,1,45,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jason Campbell,CLE,23,39,273,1,2,0,0,44,67.6,1,17,0,17,0,0,0,0,,0,0
Edwin Baker,CLE,0,0,0,0,0,0,0,,,8,38,1,15,4,4,46,0,16,0,0
MarQueis Gray,CLE,0,0,0,0,0,0,0,,,2,30,0,18,0,0,0,0,,0,0
Chris Ogbonnaya,CLE,0,0,0,0,0,0,0,,,5,7,0,5,5,5,39,0,16,0,0
Fozzy Whittaker,CLE,0,0,0,0,0,0,0,,,1,1,0,1,2,2,4,0,5,0,0
Greg Little,CLE,0,0,0,0,0,0,0,,,0,0,0,,7,4,68,0,44,0,0
Josh Gordon,CLE,0,0,0,0,0,0,0,,,0,0,0,,10,3,67,1,43,0,0
Jordan Cameron,CLE,0,0,0,0,0,0,0,,,0,0,0,,6,3,23,0,10,0,0
Gary Barnidge,CLE,0,0,0,0,0,0,0,,,0,0,0,,1,1,17,0,17,0,0
Davone Bess,CLE,0,0,0,0,0,0,0,,,0,0,0,,3,1,9,0,9,0,0
