Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Marco Wilson,ARI,0,10,9,90.0%,103,11.4,10.3,1,142.9,7.8,71,32,0,0,0,0.0,0,8,1,11.1%
Jalen Thompson,ARI,0,7,4,57.1%,27,6.8,3.9,0,65.8,8.1,14,13,1,0,0,0.0,0,10,0,0.0%
Robert Alford,ARI,0,3,3,100.0%,25,8.3,8.3,1,141.0,4.0,12,13,1,0,0,0.0,0,4,0,0.0%
Jordan Hicks,ARI,0,4,3,75.0%,27,9.0,6.8,0,92.7,0.5,0,27,1,0,0,0.0,0,8,0,0.0%
Byron Murphy,ARI,1,7,3,42.9%,50,16.7,7.1,0,28.0,15.3,37,13,0,0,0,0.0,0,3,1,25.0%
Isaiah Simmons,ARI,0,5,2,40.0%,21,10.5,4.2,0,52.9,9.2,18,3,4,0,0,0.0,0,7,0,0.0%
Budda Baker,ARI,0,2,1,50.0%,18,18.0,9.0,0,81.2,17.5,14,4,3,0,0,0.0,0,8,1,11.1%
Zeke Turner,ARI,0,1,1,100.0%,9,9.0,9.0,0,104.2,7.0,7,2,0,0,0,0.0,0,1,0,0.0%
J.J. Watt,ARI,0,0,0,,,,,,,,,,0,2,2,0.0,4,1,0,0.0%
Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Corey Peters,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Chandler Jones,ARI,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,0,
Markus Golden,ARI,0,0,0,,,,,,,,,,1,0,1,0.0,1,2,0,0.0%
Tanner Vallejo,ARI,0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,0,0,0.0,0,0,0,
Antonio Hamilton,ARI,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
David Long,LAR,0,6,6,100.0%,92,15.3,15.3,1,158.3,11.5,69,23,0,0,0,0.0,0,6,0,0.0%
Taylor Rapp,LAR,0,5,4,80.0%,48,12.0,9.6,1,146.2,7.6,29,19,1,0,0,0.0,0,12,1,7.7%
Kenny Young,LAR,0,3,3,100.0%,30,10.0,10.0,0,108.3,5.3,16,14,3,2,0,0.0,2,5,0,0.0%
Leonard Floyd,LAR,0,2,2,100.0%,33,16.5,16.5,0,118.7,-1.0,-2,35,2,3,0,1.0,4,5,0,0.0%
Darious Williams,LAR,0,2,2,100.0%,16,8.0,8.0,0,100.0,0.0,0,16,0,0,0,0.0,0,5,1,16.7%
Jordan Fuller,LAR,0,2,2,100.0%,15,7.5,7.5,0,97.9,2.5,5,10,0,0,0,0.0,0,7,1,12.5%
Terrell Lewis,LAR,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,4,0,0,1.0,1,4,0,0.0%
Troy Reeder,LAR,0,2,1,50.0%,7,7.0,3.5,0,58.3,9.5,-1,8,2,0,0,0.0,0,3,0,0.0%
Jalen Ramsey,LAR,0,4,1,25.0%,18,18.0,4.5,0,45.8,13.8,16,2,1,0,0,0.0,0,5,1,16.7%
Ogbonnia Okoronkwo,LAR,0,1,1,100.0%,-3,-3.0,-3.0,0,79.2,-5.0,-5,2,0,0,0,0.0,0,1,1,50.0%
Justin Lawler,LAR,0,1,1,100.0%,5,5.0,5.0,0,87.5,-6.0,-6,11,0,0,0,0.0,0,1,0,0.0%
A'Shawn Robinson,LAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,5,0,0.0%
Sebastian Joseph-Day,LAR,0,0,0,,,,,,,,,,0,1,0,1.0,2,8,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,1,20.0%
Michael Hoecht,LAR,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,
