Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Greg Newsome II,CLE,0,15,8,53.3%,43,5.4,2.9,0,59.0,4.4,25,18,1,0,0,0.0,0,8,1,11.1%
Malcolm Smith,CLE,0,5,5,100.0%,24,4.8,4.8,0,86.7,0.8,4,20,0,0,0,0.0,0,5,1,16.7%
Denzel Ward,CLE,0,10,5,50.0%,28,5.6,2.8,1,89.6,8.2,6,22,0,0,0,0.0,0,3,2,40.0%
Sione Takitaki,CLE,0,2,2,100.0%,-3,-1.5,-1.5,0,79.2,-1.0,-2,-1,4,0,0,0.0,0,3,0,0.0%
Grant Delpit,CLE,0,3,1,33.3%,0,0.0,0.0,0,42.4,25.3,-3,3,1,0,0,0.0,0,11,1,8.3%
Greedy Williams,CLE,0,2,1,50.0%,3,3.0,1.5,0,56.2,17.5,-1,4,0,0,0,0.0,0,0,0,
Jeremiah Owusu-Koramoah,CLE,0,1,1,100.0%,12,12.0,12.0,0,116.7,3.0,3,9,6,0,0,0.0,0,7,2,22.2%
Anthony Walker,CLE,0,1,1,100.0%,8,8.0,8.0,0,100.0,1.0,1,7,1,0,0,0.0,0,9,1,10.0%
M.J. Stewart,CLE,0,5,1,20.0%,9,9.0,1.8,0,39.6,4.8,9,0,2,0,0,0.0,0,7,0,0.0%
Jadeveon Clowney,CLE,0,0,0,,,,,,,,,,0,3,1,2.0,6,6,2,25.0%
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,2,2,0.0,4,1,0,0.0%
Jacob Phillips,CLE,0,1,0,0.0%,,,0.0,,39.6,1.0,,,3,1,0,0.0,1,3,1,25.0%
Porter Gustin,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Tommy Togiai,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Malik McDowell,CLE,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,2,1,33.3%
A.J. Green,CLE,1,2,0,0.0%,,,0.0,,0.0,12.5,,,0,0,0,0.0,0,2,1,33.3%
Jordan Elliott,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Robert Spillane,PIT,0,8,6,75.0%,73,12.2,9.1,0,102.6,5.0,35,38,2,0,0,0.0,0,8,0,0.0%
Joe Haden,PIT,0,10,4,40.0%,42,10.5,4.2,1,86.2,8.0,40,2,0,0,0,0.0,0,4,0,0.0%
Tre Norwood,PIT,1,3,2,66.7%,22,11.0,7.3,0,48.6,10.0,20,2,0,0,0,0.0,0,3,0,0.0%
Cameron Sutton,PIT,0,4,1,25.0%,7,7.0,1.8,0,39.6,7.8,5,2,0,0,0,0.0,0,2,0,0.0%
Ahkello Witherspoon,PIT,1,6,1,16.7%,39,39.0,6.5,0,14.6,11.5,17,22,0,0,0,0.0,0,0,0,
Ulysees Gilbert,PIT,0,1,1,100.0%,1,1.0,1.0,0,79.2,-4.0,-4,5,2,0,0,0.0,0,4,1,20.0%
T.J. Watt,PIT,0,0,0,,,,,,,,,,7,1,1,4.0,6,5,0,0.0%
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,1,1,1.0,3,4,0,0.0%
Alex Highsmith,PIT,0,0,0,,,,,,,,,,6,0,0,2.0,2,7,0,0.0%
Derrek Tuszka,PIT,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Henry Mondeaux,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,1,33.3%
Montravius Adams,PIT,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,1,0,0.0,1,0,0,
Terrell Edmunds,PIT,0,1,0,0.0%,,,0.0,,39.6,15.0,,,2,1,0,0.0,1,5,0,0.0%
Miles Killebrew,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,1,100.0%
Minkah Fitzpatrick,PIT,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,4,0,0.0%
Marcus Allen,PIT,0,2,0,0.0%,,,0.0,,39.6,5.0,,,5,0,0,0.0,0,5,0,0.0%
