#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:35,NYJ 25,9,4:31,43,Field Goal
2,1,3:45,CIN 43,5,1:56,21,Field Goal
3,2,15:00,NYJ 15,8,4:47,28,Punt
4,2,7:48,NYJ 25,4,1:22,11,Interception
5,2,5:28,NYJ 25,3,0:55,2,Punt
6,2,3:00,NYJ 19,6,2:08,17,Punt
7,2,0:30,CIN 47,6,0:30,13,Field Goal
8,3,15:00,NYJ 25,3,0:52,-2,Fumble
9,3,12:02,NYJ 25,6,1:46,34,Downs
10,3,4:13,NYJ 20,12,3:32,55,Field Goal
11,4,14:00,NYJ 36,11,3:57,39,Fumble
12,4,2:15,NYJ 31,7,1:20,52,Interception
