Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
John Simpson,G,76,100%,0,0%,7,26%
Patrick Mekari,G,76,100%,0,0%,0,0%
Kevin Zeitler,G,65,86%,0,0%,7,26%
Ronnie Stanley,T,65,86%,0,0%,0,0%
Tyler Linderbaum,C,65,86%,0,0%,0,0%
Lamar Jackson,QB,57,75%,0,0%,0,0%
Zay Flowers,WR,52,68%,0,0%,0,0%
Justice Hill,RB,48,63%,0,0%,0,0%
Mark Andrews,TE,44,58%,0,0%,0,0%
Rashod Bateman,WR,43,57%,0,0%,0,0%
Nelson Agholor,WR,42,55%,0,0%,0,0%
Odell Beckham Jr.,WR,35,46%,0,0%,0,0%
Patrick Ricard,FB,23,30%,0,0%,2,7%
Isaiah Likely,TE,19,25%,0,0%,5,19%
Tyler Huntley,QB,19,25%,0,0%,0,0%
Charlie Kolar,TE,17,22%,0,0%,19,71%
Devin Duvernay,WR,16,21%,0,0%,9,33%
Keaton Mitchell,RB,14,18%,0,0%,13,48%
Gus Edwards,RB,14,18%,0,0%,0,0%
Tylan Wallace,WR,12,16%,0,0%,15,56%
Ben Cleveland,G,12,16%,0,0%,7,26%
Daniel Faalele,T,11,14%,0,0%,7,26%
Sam Mustipher,C,11,14%,0,0%,0,0%
Brandon Stephens,FS,0,0%,49,100%,8,30%
Geno Stone,SS,0,0%,49,100%,6,22%
Marlon Humphrey,CB,0,0%,49,100%,0,0%
Kyle Hamilton,SS,0,0%,48,98%,1,4%
Patrick Queen,LB,0,0%,48,98%,0,0%
Roquan Smith,LB,0,0%,45,92%,0,0%
Jadeveon Clowney,LB,0,0%,30,61%,0,0%
Odafe Oweh,LB,0,0%,30,61%,0,0%
Justin Madubuike,DT,0,0%,28,57%,1,4%
Michael Pierce,NT,0,0%,28,57%,0,0%
Daryl Worley,FS,0,0%,22,45%,20,74%
Kyle Van Noy,LB,0,0%,22,45%,0,0%
Arthur Maulet,CB,0,0%,21,43%,17,63%
Travis Jones,DT,0,0%,21,43%,9,33%
Broderick Washington Jr.,DE,0,0%,19,39%,9,33%
Tavius Robinson,LB,0,0%,9,18%,25,93%
Brent Urban,DE,0,0%,9,18%,1,4%
Malik Harrison,LB,0,0%,7,14%,20,74%
Del'Shawn Phillips,LB,0,0%,4,8%,20,74%
Trenton Simpson,LB,0,0%,1,2%,18,67%
Justin Tucker,K,0,0%,0,0%,15,56%
Ronald Darby,CB,0,0%,0,0%,10,37%
Tyler Ott,LS,0,0%,0,0%,9,33%
Jordan Stout,P,0,0%,0,0%,9,33%
Kevon Seymour,CB,0,0%,0,0%,7,26%
