Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandin Cooks,HOU,6,5,106,1,5,85,17.0,21,4.2,18.3,0,,0,0.0,0,158.3
Dare Ogunbowale,HOU,6,5,5,0,1,-14,-2.8,19,3.8,-2.5,0,,0,0.0,0,79.2
Jordan Akins,HOU,8,4,70,2,3,46,11.5,24,6.0,6.9,0,,0,0.0,1,80.2
Teagan Quitoriano,HOU,4,3,83,0,3,43,14.3,40,13.3,14.0,0,,0,0.0,0,116.7
Amari Rodgers,HOU,4,3,22,0,1,13,4.3,9,3.0,4.5,1,3.0,0,0.0,0,87.5
Chris Moore,HOU,6,2,22,0,2,22,11.0,0,0.0,16.0,0,,0,0.0,1,5.6
Rex Burkhead,HOU,2,1,1,0,,1,1.0,0,0.0,4.0,0,,0,0.0,0,56.2
Royce Freeman,HOU,1,1,2,0,0,-5,-5.0,7,7.0,-5.0,0,,0,0.0,0,79.2
Troy Hairston,HOU,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Parris Campbell,IND,9,6,42,0,2,36,6.0,6,1.0,8.7,0,,1,11.1,1,37.5
Deon Jackson,IND,8,6,75,0,4,7,1.2,68,11.3,1.4,0,,0,0.0,1,64.1
Zack Moss,IND,3,3,7,0,1,0,0.0,7,2.3,0.0,0,,0,0.0,0,79.2
Alec Pierce,IND,4,3,42,0,3,39,13.0,3,1.0,11.3,0,,0,0.0,0,108.3
Michael Pittman Jr.,IND,5,3,30,1,2,8,2.7,22,7.3,7.6,0,,1,20.0,0,116.7
Mo Alie-Cox,IND,1,1,4,1,1,4,4.0,0,0.0,4.0,0,,0,0.0,0,122.9
Jelani Woods,IND,4,1,9,0,,5,5.0,4,4.0,6.5,0,,0,0.0,0,39.6
