Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,LAC,21,44,258,3,1,0,0,25,79.5,4,5,0,,0,0,0,0,,1,0
Melvin Gordon,LAC,0,0,0,0,0,0,0,0,,20,105,0,16,8,6,58,2,22,0,0
Travis Benjamin,LAC,0,0,0,0,0,0,0,0,,1,14,0,14,3,2,18,0,12,0,0
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,12,4,67,0,18,0,0
Hunter Henry,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,42,1,25,0,0
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,4,0,0,2,6,3,28,0,14,0,0
Antonio Gates,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,23,0,12,0,0
Tyrell Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Eli Manning,NYG,21,36,225,2,1,5,42,48,83.7,0,0,0,,0,0,0,0,,2,1
Orleans Darkwa,NYG,0,0,0,0,0,0,0,0,,8,69,1,23,4,1,3,0,3,0,0
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,11,57,0,15,5,5,25,0,8,0,0
Shane Vereen,NYG,0,0,0,0,0,0,0,0,,5,18,0,5,5,4,27,0,10,0,0
Odell Beckham Jr.,NYG,0,0,0,0,0,0,0,0,,1,8,0,8,8,5,97,1,48,0,0
Roger Lewis,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,29,1,29,0,0
Brandon Marshall,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,12,0,0
Jerell Adams,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Rhett Ellison,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
