Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Camryn Bynum,MIN,0,7,6,85.7%,48,8.0,6.9,0,95.2,1.1,12,36,0,0,0,0.0,0,12,0,0.0%
Jordan Hicks,MIN,0,4,4,100.0%,43,10.8,10.8,0,111.5,5.5,22,21,3,0,0,0.0,0,13,1,7.1%
Josh Metellus,MIN,0,5,4,80.0%,28,7.0,5.6,0,90.0,-1.4,-13,41,3,0,0,0.0,0,7,1,12.5%
Harrison Smith,MIN,0,5,3,60.0%,9,3.0,1.8,0,64.6,2.6,-7,16,8,0,0,3.0,3,14,0,0.0%
Akayleb Evans,MIN,0,4,3,75.0%,38,12.7,9.5,0,104.2,4.8,25,13,0,0,0,0.0,0,1,0,0.0%
Byron Murphy,MIN,0,4,3,75.0%,33,11.0,8.3,0,99.0,13.0,31,2,1,0,0,0.0,0,2,0,0.0%
Marcus Davenport,MIN,0,1,1,100.0%,0,0.0,0.0,0,79.2,-6.0,-6,6,0,1,0,1.0,2,4,0,0.0%
Ivan Pace,MIN,0,1,1,100.0%,5,5.0,5.0,0,87.5,-1.0,-1,6,3,0,0,0.0,0,5,0,0.0%
D.J. Wonnum,MIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%
Danielle Hunter,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
C.J. Henderson,CAR,0,4,4,100.0%,45,11.3,11.3,0,113.5,5.5,22,23,0,0,0,0.0,0,5,0,0.0%
D'Shawn Jamison,CAR,0,5,3,60.0%,61,20.3,12.2,1,142.5,14.2,50,11,1,0,0,0.0,0,1,0,0.0%
Jeremy Chinn,CAR,0,4,2,50.0%,10,5.0,2.5,0,56.2,5.0,-2,12,1,0,0,1.0,1,6,0,0.0%
Troy Hill,CAR,0,2,1,50.0%,3,3.0,1.5,0,56.2,5.0,2,1,0,0,0,0.0,0,1,0,0.0%
Vonn Bell,CAR,0,1,1,100.0%,16,16.0,16.0,0,118.7,16.0,16,0,0,0,0,0.0,0,7,0,0.0%
Sam Franklin,CAR,1,2,1,50.0%,4,4.0,2.0,1,56.2,4.0,4,0,0,0,0,0.0,0,4,0,0.0%
Yetur Gross-Matos,CAR,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%
Frankie Luvu,CAR,0,0,0,,,,,,,,,,2,1,0,0.0,1,5,0,0.0%
DJ Johnson,CAR,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,2,0,1,0.0,1,1,0,0.0%
