Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tevaughn Campbell,LAC,0,4,4,100.0%,80,20.0,20.0,0,118.7,7.0,28,52,0,0,0,0.0,0,5,1,16.7%
Kyzir White,LAC,0,3,3,100.0%,8,2.7,2.7,0,79.2,0.3,1,7,2,0,0,0.0,0,12,1,7.7%
Derwin James,LAC,1,4,2,50.0%,3,1.5,0.8,0,16.7,6.5,2,1,2,0,1,0.0,1,7,0,0.0%
Michael Davis,LAC,0,5,2,40.0%,12,6.0,2.4,0,47.9,7.0,10,2,0,0,0,0.0,0,4,0,0.0%
Nasir Adderley,LAC,0,3,2,66.7%,13,6.5,4.3,1,115.3,3.7,2,11,0,0,0,0.0,0,7,1,12.5%
Drue Tranquill,LAC,0,2,1,50.0%,14,14.0,7.0,0,72.9,0.0,-4,18,3,0,0,0.0,0,4,0,0.0%
Kenneth Murray,LAC,0,1,1,100.0%,13,13.0,13.0,0,118.7,6.0,6,7,0,0,0,0.0,0,1,0,0.0%
Chris Harris Jr.,LAC,0,1,1,100.0%,12,12.0,12.0,0,116.7,10.0,10,2,0,0,0,0.0,0,1,0,0.0%
Joey Bosa,LAC,0,0,0,,,,,,,,,,0,4,0,1.0,5,4,1,20.0%
Uchenna Nwosu,LAC,0,0,0,,,,,,,,,,3,0,1,0.0,1,3,1,25.0%
Kyler Fackrell,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Justin Jones,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,6,3,33.3%
Jerry Tillery,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Christian Covington,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Fuller,DEN,0,9,8,88.9%,102,12.8,11.3,0,113.9,8.7,66,36,1,0,0,0.0,0,9,0,0.0%
Kenny Young,DEN,0,5,5,100.0%,56,11.2,11.2,1,152.9,3.6,18,38,2,0,0,0.0,0,7,1,12.5%
Baron Browning,DEN,0,8,5,62.5%,31,6.2,3.9,0,70.3,2.5,5,26,2,0,0,0.0,0,7,1,12.5%
Justin Simmons,DEN,0,4,3,75.0%,26,8.7,6.5,0,91.7,4.5,17,9,0,0,0,0.0,0,8,0,0.0%
Patrick Surtain II,DEN,2,9,3,33.3%,25,8.3,2.8,0,2.8,11.6,19,6,0,0,0,0.0,0,5,0,0.0%
Nate Hairston,DEN,0,3,2,66.7%,39,19.5,13.0,0,109.7,1.7,1,38,0,0,0,0.0,0,1,0,0.0%
Ronald Darby,DEN,0,4,2,50.0%,24,12.0,6.0,1,108.3,10.3,24,0,0,0,0,0.0,0,2,0,0.0%
Stephen Weatherly,DEN,0,0,0,,,,,,,,,,1,1,1,1.0,3,2,0,0.0%
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%
Malik Reed,DEN,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,2,66.7%
DeShawn Williams,DEN,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
McTelvin Agim,DEN,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Shamar Stephen,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Bradley Chubb,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
Caden Sterns,DEN,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,1,0,0.0%
Mike Purcell,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
