Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kenny Moore,IND,0,8,6,75.0%,45,7.5,5.6,1,127.6,5.0,27,18,1,0,0,0.0,0,7,1,12.5%
Xavier Rhodes,IND,1,7,4,57.1%,72,18.0,10.3,0,53.0,10.1,50,22,0,0,0,0.0,0,4,1,20.0%
Shaquille Leonard,IND,0,4,2,50.0%,19,9.5,4.8,0,63.5,10.5,12,7,0,0,1,0.0,1,7,0,0.0%
George Odum,IND,0,2,2,100.0%,37,18.5,18.5,0,118.7,16.5,33,4,0,0,0,0.0,0,2,0,0.0%
Zaire Franklin,IND,0,3,2,66.7%,12,6.0,4.0,0,74.3,2.3,10,2,0,0,0,0.0,0,5,0,0.0%
Khari Willis,IND,1,1,1,100.0%,9,9.0,9.0,0,64.6,9.0,9,0,0,0,0,0.0,0,6,1,14.3%
Isaiah Rodgers,IND,0,3,1,33.3%,6,6.0,2.0,0,42.4,10.3,6,0,0,0,0,0.0,0,2,0,0.0%
Al-Quadin Muhammad,IND,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
E.J. Speed,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
Andrew Sendejo,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Kwity Paye,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,1,20.0%
Bobby Okereke,IND,0,3,0,0.0%,,,0.0,,39.6,6.7,,,0,0,0,0.0,0,4,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josh Norman,SFO,0,6,5,83.3%,91,18.2,15.2,0,118.7,14.0,66,25,0,0,0,0.0,0,10,0,0.0%
Fred Warner,SFO,0,4,3,75.0%,0,0.0,0.0,0,77.1,-3.0,-13,13,4,1,0,0.0,1,8,0,0.0%
K'Waun Williams,SFO,0,2,2,100.0%,3,1.5,1.5,0,79.2,-1.5,-3,6,3,0,0,0.0,0,3,1,25.0%
Emmanuel Moseley,SFO,0,6,2,33.3%,8,4.0,1.3,0,42.4,14.0,8,0,1,0,0,0.0,0,3,0,0.0%
Azeez Al-Shaair,SFO,0,2,2,100.0%,10,5.0,5.0,0,87.5,-1.0,-2,12,2,0,0,0.0,0,8,0,0.0%
Dre Kirkpatrick,SFO,0,2,1,50.0%,28,28.0,14.0,1,135.4,16.0,24,4,0,0,0,0.0,0,0,0,
Jaquiski Tartt,SFO,0,2,1,50.0%,11,11.0,5.5,1,106.2,1.5,2,9,0,0,0,0.0,0,3,1,25.0%
Jimmie Ward,SFO,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-2.0,-2,1,0,0,0,0.0,0,8,0,0.0%
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,1,2,0.0,3,4,0,0.0%
Dee Ford,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Kentavius Street,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
Arden Key,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
D.J. Jones,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,2,50.0%
Talanoa Hufanga,SFO,0,2,0,0.0%,,,0.0,,39.6,16.5,,,1,0,0,0.0,0,2,0,0.0%
Marcell Harris,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Samson Ebukam,SFO,0,1,0,0.0%,,,0.0,,39.6,-8.0,,,0,0,0,0.0,0,0,0,
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
