Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Aaron Brewer,G,55,100%,0,0%,2,7%
Nicholas Petit-Frere,T,55,100%,0,0%,2,7%
Nick Westbrook-Ikhine,WR,52,95%,1,1%,1,3%
Robert Woods,WR,51,93%,0,0%,0,0%
Nate Davis,G,45,82%,0,0%,2,7%
Dennis Daley,T,45,82%,0,0%,2,7%
Ryan Tannehill,QB,45,82%,0,0%,0,0%
Ben Jones,C,45,82%,0,0%,0,0%
Chigoziem Okonkwo,TE,32,58%,0,0%,18,62%
Derrick Henry,RB,30,55%,0,0%,0,0%
Austin Hooper,TE,27,49%,0,0%,0,0%
Dontrell Hilliard,RB,20,36%,0,0%,11,38%
Geoff Swaim,TE,20,36%,0,0%,2,7%
C.J. Board,WR,16,29%,0,0%,18,62%
Kevin Rader,TE,10,18%,0,0%,18,62%
Le'Raven Clark,T,10,18%,0,0%,2,7%
Corey Levin,C,10,18%,0,0%,2,7%
Dillon Radunz,T,10,18%,0,0%,0,0%
Treylon Burks,WR,10,18%,0,0%,0,0%
Malik Willis,QB,10,18%,0,0%,0,0%
Julius Chestnut,RB,7,13%,0,0%,4,14%
Roger McCreary,CB,0,0%,73,100%,11,38%
Amani Hooker,FS,0,0%,73,100%,6,21%
Kevin Byard,FS,0,0%,67,92%,0,0%
Andrew Adams,SS,0,0%,66,90%,16,55%
Tre Avery,CB,0,0%,59,81%,12,41%
Dylan Cole,LB,0,0%,56,77%,24,83%
Jeffery Simmons,DT,0,0%,53,73%,7,24%
Bud Dupree,LB,0,0%,45,62%,0,0%
Joe Schobert,LB,0,0%,37,51%,6,21%
Rashad Weaver,LB,0,0%,35,48%,6,21%
Mario Edwards,DT,0,0%,32,44%,7,24%
Teair Tart,DT,0,0%,30,41%,8,28%
Kevin Strong,DE,0,0%,30,41%,7,24%
Olasunkanmi Adeniyi,LB,0,0%,28,38%,13,45%
Monty Rice,LB,0,0%,26,36%,20,69%
David Long,LB,0,0%,23,32%,0,0%
DeMarcus Walker,DE,0,0%,19,26%,1,3%
Kristian Fulton,CB,0,0%,19,26%,0,0%
Larrell Murchison,DT,0,0%,16,22%,0,0%
Terrance Mitchell,CB,0,0%,8,11%,0,0%
Joshua Kalu,FS,0,0%,7,10%,9,31%
Joseph Jones,LB,0,0%,0,0%,27,93%
Tory Carter,FB,0,0%,0,0%,19,66%
Davontae Harris,CB,0,0%,0,0%,13,45%
Ryan Stonehouse,P,0,0%,0,0%,9,31%
Morgan Cox,LS,0,0%,0,0%,9,31%
Randy Bullock,K,0,0%,0,0%,5,17%
