Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
CeeDee Lamb,DAL,10,5,68,0,3,25,5.0,43,8.6,6.5,0,,0,0.0,1,32.5
Jake Ferguson,DAL,6,4,40,1,3,23,5.8,17,4.3,8.2,0,,0,0.0,0,125.0
Michael Gallup,DAL,7,2,18,0,,18,9.0,0,0.0,14.0,0,,0,0.0,2,0.0
Peyton Hendershot,DAL,5,2,22,0,2,22,11.0,0,0.0,10.2,0,,0,0.0,0,53.7
Tony Pollard,DAL,3,2,8,0,1,5,2.5,3,1.5,0.0,0,,0,0.0,0,70.1
Noah Brown,DAL,3,1,10,0,1,5,5.0,5,5.0,6.7,1,1.0,0,0.0,0,43.7
Ezekiel Elliott,DAL,1,1,5,0,1,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5
Sean McKeon,DAL,1,1,10,0,1,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3
KaVontae Turpin,DAL,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,8,5,67,1,3,11,2.2,56,11.2,4.5,1,5.0,1,12.5,0,128.6
DeVonta Smith,PHI,5,5,44,1,3,30,6.0,14,2.8,6.0,0,,0,0.0,0,142.9
Dallas Goedert,PHI,6,2,22,0,2,10,5.0,12,6.0,7.7,0,,0,0.0,0,45.1
Miles Sanders,PHI,1,1,1,0,0,-5,-5.0,6,6.0,-5.0,0,,0,0.0,0,79.2
Jack Stoll,PHI,1,1,21,0,1,4,4.0,17,17.0,4.0,0,,0,0.0,0,118.7
Quez Watkins,PHI,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2
