#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,TEN 25,9,5:09,23,Downs
2,1,3:46,TEN 25,3,2:04,-8,Punt
3,2,14:05,TEN 15,3,2:15,-12,Punt
4,2,8:16,TEN 25,3,1:07,75,Touchdown
5,2,4:23,TEN 25,9,4:23,60,Field Goal
6,3,15:00,TEN 25,9,4:52,75,Touchdown
7,3,7:00,TEN 13,8,4:21,24,Punt
8,4,14:38,TEN 25,3,2:13,3,Punt
9,4,11:01,TEN 14,3,2:17,0,Punt
10,4,6:00,TEN 18,7,3:38,82,Touchdown
11,5,9:32,TEN 39,8,4:30,38,Field Goal
