#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 25,3,1:32,75,Touchdown
2,1,9:27,ARI 15,3,1:42,6,Punt
3,1,5:48,ARI 25,9,4:27,36,Field Goal
4,2,11:20,ARI 25,1,0:08,0,Interception
5,2,6:10,ARI 20,6,3:55,3,Punt
6,2,0:26,ARI 27,3,0:26,19,End of Half
7,3,9:15,ARI 38,12,6:23,62,Touchdown
8,3,1:20,ARI 32,8,3:32,47,Downs
9,4,9:30,ARI 49,4,2:12,6,Downs
10,4,4:58,ARI 19,10,4:28,54,Downs
