Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
T.J. Edwards,PHI,0,6,6,100.0%,50,8.3,8.3,0,101.4,3.8,23,27,1,0,1,0.0,1,13,0,0.0%
Marcus Epps,PHI,0,6,5,83.3%,50,10.0,8.3,0,101.4,5.8,31,19,1,0,0,0.0,0,9,2,18.2%
Avonte Maddox,PHI,0,4,4,100.0%,21,5.3,5.3,0,88.5,3.3,13,8,0,0,0,0.0,0,4,0,0.0%
Davion Taylor,PHI,0,4,4,100.0%,37,9.3,9.3,0,105.2,2.3,9,28,1,0,0,0.0,0,5,1,16.7%
Shaun Bradley,PHI,0,3,2,66.7%,14,7.0,4.7,0,77.1,4.3,8,6,0,0,0,0.0,0,3,1,25.0%
Rodney McLeod,PHI,0,2,1,50.0%,34,34.0,17.0,0,95.8,11.5,11,23,0,0,0,0.0,0,2,1,33.3%
Steven Nelson,PHI,0,1,1,100.0%,4,4.0,4.0,0,83.3,4.0,4,0,0,0,0,0.0,0,1,0,0.0%
Andre Chachere,PHI,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,0,0,0,0.0,0,0,1,100.0%
Darius Slay,PHI,0,3,1,33.3%,5,5.0,1.7,0,42.4,9.0,5,0,0,0,0,0.0,0,1,1,50.0%
Ryan Kerrigan,PHI,0,0,0,,,,,,,,,,0,4,1,0.0,5,0,0,
Josh Sweat,PHI,0,0,0,,,,,,,,,,1,3,0,2.0,5,4,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,1,2,1,1.0,4,1,0,0.0%
Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Milton Williams,PHI,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Hassan Ridgeway,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Tarron Jackson,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Alex Singleton,PHI,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
Josiah Scott,PHI,0,1,0,0.0%,,,0.0,,39.6,23.0,,,0,0,0,0.0,0,3,0,0.0%
Genard Avery,PHI,0,0,0,,,,,,,,,,4,0,0,0.0,0,2,0,0.0%
Tay Gowan,PHI,0,1,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jalen Reeves-Maybin,DET,0,2,2,100.0%,16,8.0,8.0,0,100.0,-5.5,-11,27,1,0,0,0.0,0,4,0,0.0%
Alex Anzalone,DET,0,2,2,100.0%,34,17.0,17.0,0,118.7,15.5,31,3,2,0,0,0.0,0,4,2,33.3%
Tracy Walker,DET,0,3,2,66.7%,17,8.5,5.7,0,81.2,12.3,11,6,0,0,0,0.0,0,7,1,12.5%
Julian Okwara,DET,0,1,1,100.0%,13,13.0,13.0,0,118.7,2.0,2,11,0,0,0,0.0,0,3,0,0.0%
Amani Oruwariye,DET,0,1,1,100.0%,15,15.0,15.0,0,118.7,15.0,15,0,0,0,0,0.0,0,4,1,20.0%
Mark Gilbert,DET,0,1,1,100.0%,2,2.0,2.0,0,79.2,-4.0,-4,6,0,0,0,0.0,0,0,1,100.0%
Jalen Elliott,DET,0,1,1,100.0%,1,1.0,1.0,0,79.2,-5.0,-5,6,0,0,0,0.0,0,2,0,0.0%
Will Harris,DET,0,2,1,50.0%,16,16.0,8.0,0,77.1,10.5,16,0,4,0,0,0.0,0,2,0,0.0%
Charles Harris,DET,0,0,0,,,,,,,,,,1,2,0,0.0,2,6,1,14.3%
Levi Onwuzurike,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
Alim McNeill,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jerry Jacobs,DET,0,2,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,1,0,0.0%
Trey Flowers,DET,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,2,0,0.0%
Austin Bryant,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,7,1,12.5%
Michael Brockers,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Dean Marlowe,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
