Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
JuJu Smith-Schuster,KAN,8,7,124,1,6,61,8.7,63,9.0,9.1,0,,0,0.0,0,158.3
Travis Kelce,KAN,8,6,98,0,4,49,8.2,49,8.2,5.6,3,2.0,1,12.5,0,115.6
Mecole Hardman,KAN,4,4,32,1,2,8,2.0,24,6.0,2.0,0,,0,0.0,0,139.6
Marquez Valdes-Scantling,KAN,4,3,111,0,3,95,31.7,16,5.3,26.5,0,,0,0.0,0,116.7
Jerick McKinnon,KAN,3,2,36,0,1,-1,-0.5,37,18.5,0.7,0,,1,33.3,0,107.6
Justin Watson,KAN,2,1,4,1,1,4,4.0,0,0.0,4.5,0,,0,0.0,0,95.8
Noah Gray,KAN,1,1,10,0,1,7,7.0,3,3.0,7.0,0,,0,0.0,0,108.3
Jody Fortson,KAN,2,1,8,0,1,6,6.0,2,2.0,6.0,0,,0,0.0,0,60.4
Clyde Edwards-Helaire,KAN,1,0,0,0,0,0,,0,,-10.0,0,,0,0.0,0,39.6
Skyy Moore,KAN,1,0,0,0,,0,,0,,8.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandon Aiyuk,SFO,11,7,82,0,4,37,5.3,45,6.4,5.3,0,,0,0.0,0,86.2
George Kittle,SFO,9,6,98,1,5,64,10.7,34,5.7,10.8,0,,0,0.0,1,100.5
Deebo Samuel,SFO,7,5,42,0,1,20,4.0,22,4.4,3.6,0,,0,0.0,0,86.6
Ray-Ray McCloud,SFO,4,4,65,1,4,60,15.0,5,1.3,15.0,0,,0,0.0,0,158.3
Kyle Juszczyk,SFO,4,3,34,0,1,11,3.7,23,7.7,2.8,1,3.0,0,0.0,0,100.0
Jauan Jennings,SFO,4,2,24,0,2,9,4.5,15,7.5,8.0,0,,1,25.0,1,29.2
Christian McCaffrey,SFO,2,2,24,0,1,-4,-2.0,28,14.0,-2.0,0,,0,0.0,0,116.7
Jeff Wilson,SFO,1,0,0,0,0,0,,0,,8.0,0,,0,0.0,0,39.6
Danny Gray,SFO,2,0,0,0,,0,,0,,29.0,0,,0,0.0,0,39.6
Tyrion Davis-Price,SFO,2,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
