Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Bryce Young,CAR,25,41,247,3,2,1,4,30,82.1,1,4,0,4,0,0,0,0,0,0,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,9,35,0,6,2,1,0,0,0,0,0
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,7,32,0,9,1,0,0,0,0,1,1
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,5,27,0,11,0,0,0,0,0,1,0
Andy Dalton,CAR,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,11,107,1,30,0,0
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,48,0,13,0,0
DJ Chark,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,42,1,18,0,0
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0
Hayden Hurst,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,21,0,9,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,DET,20,28,236,3,0,2,18,31,132.4,2,0,1,1,0,0,0,0,0,0,0
David Montgomery,DET,0,0,0,0,0,0,0,0,,19,109,1,42,6,2,20,0,11,0,0
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,7,52,1,19,0,0,0,0,0,0,0
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,76,1,27,0,0
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,47,2,31,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,45,0,23,0,0
Marvin Jones,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,16,0,0
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,0,9,0,0
Zonovan Knight,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,2,0,4,0,0
Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0
