Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Will Fries,G,64,100%,0,0%,2,7%
Braden Smith,T,64,100%,0,0%,2,7%
Wesley French,C,64,100%,0,0%,0,0%
Blake Freeland,T,64,100%,0,0%,0,0%
Anthony Richardson,QB,64,100%,0,0%,0,0%
Quenton Nelson,G,64,100%,0,0%,0,0%
Michael Pittman Jr.,WR,61,95%,0,0%,0,0%
Alec Pierce,WR,58,91%,0,0%,0,0%
Zack Moss,RB,53,83%,0,0%,0,0%
Josh Downs,WR,47,73%,0,0%,0,0%
Kylen Granson,TE,35,55%,0,0%,10,37%
Andrew Ogletree,TE,28,44%,0,0%,12,44%
Mo Alie-Cox,TE,17,27%,0,0%,2,7%
Trey Sermon,RB,10,16%,0,0%,0,0%
Isaiah McKenzie,WR,7,11%,0,0%,3,11%
Amari Rodgers,WR,4,6%,0,0%,0,0%
Rodney Thomas II,FS,0,0%,82,100%,13,48%
Julian Blackmon,FS,0,0%,82,100%,10,37%
Kenny Moore,CB,0,0%,82,100%,8,30%
Dallis Flowers,CB,0,0%,79,96%,8,30%
Julius Brents,CB,0,0%,79,96%,6,22%
Zaire Franklin,LB,0,0%,75,91%,8,30%
Kwity Paye,DE,0,0%,52,63%,2,7%
Samson Ebukam,DE,0,0%,51,62%,0,0%
Dayo Odeyingbo,DE,0,0%,48,59%,9,33%
E.J. Speed,LB,0,0%,45,55%,17,63%
Grover Stewart,DT,0,0%,41,50%,11,41%
Taven Bryan,DT,0,0%,39,48%,9,33%
Shaquille Leonard,LB,0,0%,37,45%,1,4%
Tyquan Lewis,DE,0,0%,34,41%,0,0%
DeForest Buckner,DT,0,0%,20,24%,0,0%
Eric Johnson,DT,0,0%,18,22%,7,26%
Adetomiwa Adebawore,DE,0,0%,15,18%,8,30%
Jacob Martin,DE,0,0%,9,11%,6,22%
Segun Olubi,LB,0,0%,7,9%,23,85%
Jaylon Jones,CB,0,0%,6,7%,16,59%
Nick Cross,SS,0,0%,1,1%,16,59%
Tony Brown,CB,0,0%,0,0%,24,89%
Trevor Denbow,FS,0,0%,0,0%,16,59%
Grant Stuard,LB,0,0%,0,0%,16,59%
Jake Funk,RB,0,0%,0,0%,9,33%
Matt Gay,K,0,0%,0,0%,7,26%
Luke Rhodes,LS,0,0%,0,0%,6,22%
Rigoberto Sanchez,P,0,0%,0,0%,6,22%
Ike Boettger,G,0,0%,0,0%,2,7%
Josh Sills,G,0,0%,0,0%,2,7%
Gardner Minshew II,QB,0,0%,0,0%,0,0%
