Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Puka Nacua,LAR,10,9,163,1,8,115,12.8,48,5.3,12.8,0,,0,0.0,0,152.1
Tutu Atwell,LAR,9,5,24,0,2,21,4.2,3,0.6,5.6,0,,0,0.0,1,21.3
Tyler Higbee,LAR,11,5,64,0,3,41,8.2,23,4.6,7.7,0,,0,0.0,0,64.2
Kyren Williams,LAR,3,3,24,0,1,4,1.3,20,6.7,1.3,0,,0,0.0,0,100.0
Van Jefferson,LAR,3,2,29,0,2,28,14.0,1,0.5,14.7,0,,0,0.0,0,97.9
Ronnie Rivers,LAR,2,2,10,0,0,-5,-2.5,15,7.5,-2.5,0,,0,0.0,0,87.5
Brycen Hopkins,LAR,1,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Andrew Ogletree,IND,4,3,48,1,3,32,10.7,16,5.3,9.3,0,,0,0.0,0,154.2
Josh Downs,IND,3,2,34,0,1,30,15.0,4,2.0,17.7,0,,0,0.0,0,104.9
Kylen Granson,IND,5,2,24,0,2,17,8.5,7,3.5,12.2,0,,1,20.0,0,55.4
Mo Alie-Cox,IND,1,1,35,1,1,18,18.0,17,17.0,18.0,0,,0,0.0,0,158.3
Isaiah McKenzie,IND,3,1,6,0,1,-2,-2.0,8,8.0,4.3,0,,1,33.3,0,42.4
Alec Pierce,IND,2,1,38,0,1,35,35.0,3,3.0,21.0,0,,0,0.0,0,95.8
Michael Pittman Jr.,IND,5,1,15,0,1,14,14.0,1,1.0,16.2,0,,0,0.0,0,39.6
Zack Moss,IND,1,0,0,0,0,0,,0,,-1.0,0,,1,100.0,0,39.6
