Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dallas Goedert,PHI,9,8,117,1,5,61,7.6,56,7.0,7.1,0,,0,0.0,0,155.8
A.J. Brown,PHI,8,6,127,0,6,86,14.3,41,6.8,16.9,0,,0,0.0,1,77.1
D'Andre Swift,PHI,6,6,38,0,1,4,0.7,34,5.7,0.7,0,,0,0.0,0,93.1
Quez Watkins,PHI,3,2,4,0,,-7,-3.5,11,5.5,5.7,0,,0,0.0,0,70.1
Kenneth Gainwell,PHI,2,1,7,0,1,1,1.0,6,6.0,3.0,0,,0,0.0,0,58.3
DeVonta Smith,PHI,5,1,6,0,,6,6.0,0,0.0,7.0,0,,0,0.0,0,39.6
Jack Stoll,PHI,1,1,4,0,,3,3.0,1,1.0,3.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,12,8,118,0,6,66,8.3,52,6.5,11.4,0,,0,0.0,0,98.6
Puka Nacua,LAR,11,7,71,1,5,64,9.1,7,1.0,11.5,0,,1,9.1,0,112.3
Tutu Atwell,LAR,5,2,9,1,1,9,4.5,0,0.0,12.8,0,,1,20.0,0,87.5
Tyler Higbee,LAR,3,2,20,0,1,5,2.5,15,7.5,2.3,0,,1,33.3,0,85.4
Kyren Williams,LAR,2,2,4,0,0,-12,-6.0,16,8.0,-6.0,0,,0,0.0,0,79.2
Ben Skowronek,LAR,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
