Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jayden Reed,GNB,10,8,27,0,1,-8,-1.0,35,4.4,0.8,0,,0,0.0,0,79.2
Romeo Doubs,GNB,7,4,32,0,2,31,7.8,1,0.3,7.7,0,,2,28.6,0,68.7
Tucker Kraft,GNB,4,4,64,0,3,32,8.0,32,8.0,8.0,1,4.0,0,0.0,0,118.7
AJ Dillon,GNB,3,2,25,0,1,-6,-3.0,31,15.5,-1.0,3,0.7,0,0.0,0,92.4
Patrick Taylor,GNB,2,2,22,0,1,1,0.5,21,10.5,0.5,0,,0,0.0,0,112.5
Samori Toure,GNB,4,2,22,0,1,9,4.5,13,6.5,14.0,0,,0,0.0,0,66.7
Dontayvion Wicks,GNB,6,2,20,0,2,19,9.5,1,0.5,10.2,0,,0,0.0,1,4.2
Malik Heath,GNB,2,1,6,1,1,6,6.0,0,0.0,6.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Wan'Dale Robinson,NYG,7,6,79,0,3,52,8.7,27,4.5,10.0,0,,0,0.0,0,113.7
Saquon Barkley,NYG,4,3,15,0,2,-4,-1.3,19,6.3,1.0,1,3.0,0,0.0,0,80.2
Daniel Bellinger,NYG,2,2,15,0,1,6,3.0,9,4.5,3.0,0,,0,0.0,0,97.9
Isaiah Hodgins,NYG,2,2,22,1,2,22,11.0,0,0.0,11.0,0,,0,0.0,0,152.1
Jalin Hyatt,NYG,3,2,13,0,,8,4.0,5,2.5,4.3,1,2.0,1,33.3,0,75.7
Darius Slayton,NYG,2,2,14,0,,9,4.5,5,2.5,4.5,0,,0,0.0,0,95.8
