#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:12,BAL 11,11,5:51,64,Field Goal
2,1,3:03,BAL 40,3,2:04,-12,Punt
3,2,13:01,BAL 45,3,1:24,17,Interception
4,2,5:42,BAL 40,13,4:30,60,Touchdown
5,3,15:00,BAL 25,8,4:46,18,Punt
6,3,7:15,BAL 25,7,3:01,32,Punt
7,3,2:15,BAL 42,5,2:17,58,Touchdown
8,4,13:32,BAL 24,10,5:32,69,Field Goal
9,4,7:36,JAX 19,4,1:35,3,Field Goal
10,4,3:19,BAL 13,8,3:19,62,End of Game
