Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darius Slay,PHI,0,6,5,83.3%,40,8.0,6.7,2,134.0,9.7,30,10,0,0,0,0.0,0,4,0,0.0%
Alex Singleton,PHI,0,5,5,100.0%,55,11.0,11.0,1,152.1,1.6,8,47,0,0,0,0.0,0,10,3,23.1%
Steven Nelson,PHI,0,5,5,100.0%,86,17.2,17.2,0,118.7,14.0,70,16,0,0,0,0.0,0,5,0,0.0%
T.J. Edwards,PHI,0,2,2,100.0%,17,8.5,8.5,0,102.1,1.0,2,15,0,0,0,1.0,1,4,1,20.0%
Eric Wilson,PHI,0,2,2,100.0%,20,10.0,10.0,0,108.3,6.5,13,7,1,0,0,0.0,0,6,1,14.3%
Marcus Epps,PHI,0,2,1,50.0%,15,15.0,7.5,0,75.0,21.0,15,0,0,0,0,0.0,0,4,0,0.0%
Anthony Harris,PHI,0,1,1,100.0%,8,8.0,8.0,0,100.0,3.0,3,5,1,0,0,0.0,0,14,0,0.0%
Patrick Johnson,PHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,-3.0,-3,8,1,0,0,0.0,0,3,1,25.0%
Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,1,1,2.0,4,6,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,1,25.0%
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,1,0,0.5,2,4,0,0.0%
Avonte Maddox,PHI,0,1,0,0.0%,,,0.0,,39.6,37.0,,,2,0,0,0.5,1,4,0,0.0%
Ryan Kerrigan,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Tarron Jackson,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Genard Avery,PHI,0,1,0,0.0%,,,0.0,,39.6,5.0,,,2,0,0,0.0,0,4,1,20.0%
Milton Williams,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Anthony Brown,DAL,1,8,6,75.0%,72,12.0,9.0,0,62.5,10.4,39,33,0,0,0,0.0,0,4,0,0.0%
Trevon Diggs,DAL,1,7,4,57.1%,66,16.5,9.4,0,49.4,7.0,16,50,0,0,0,0.0,0,2,0,0.0%
Leighton Vander Esch,DAL,0,4,4,100.0%,64,16.0,16.0,0,118.7,1.5,6,58,1,0,0,0.0,0,4,1,20.0%
Jourdan Lewis,DAL,0,4,3,75.0%,48,16.0,12.0,1,154.2,5.5,18,30,0,0,0,0.0,0,3,0,0.0%
Luke Gifford,DAL,0,2,2,100.0%,5,2.5,2.5,0,79.2,-6.5,-13,18,0,0,0,0.0,0,2,0,0.0%
Micah Parsons,DAL,0,1,1,100.0%,0,0.0,0.0,0,79.2,-5.0,-5,5,9,2,0,0.5,3,4,0,0.0%
Osa Odighizuwa,DAL,0,1,1,100.0%,1,1.0,1.0,0,79.2,-7.0,-7,8,0,0,0,1.5,2,4,0,0.0%
Jaylon Smith,DAL,0,1,1,100.0%,19,19.0,19.0,0,118.7,-8.0,-8,27,3,1,0,0.0,1,4,1,20.0%
Malik Hooker,DAL,0,2,1,50.0%,3,3.0,1.5,1,95.8,3.5,2,1,0,0,0,0.0,0,0,0,
Damontae Kazee,DAL,0,2,1,50.0%,15,15.0,7.5,1,114.6,26.0,15,0,0,0,0,0.0,0,3,0,0.0%
Jayron Kearse,DAL,0,5,1,20.0%,7,7.0,1.4,0,39.6,5.6,7,0,1,0,0,0.0,0,5,0,0.0%
Maurice Canady,DAL,0,1,1,100.0%,41,41.0,41.0,0,118.7,41.0,41,0,0,0,0,0.0,0,2,0,0.0%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,4,0,0.0,4,0,0,
Azur Kamara,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Brent Urban,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
Justin Hamilton,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Tarell Basham,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Nahshon Wright,DAL,0,1,0,0.0%,,,0.0,,39.6,13.0,,,0,0,0,0.0,0,0,0,
