Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyler Gordon,CHI,0,7,6,85.7%,60,10.0,8.6,0,102.4,5.1,34,26,3,0,0,0.0,0,7,1,12.5%
Jaquan Brisker,CHI,0,7,5,71.4%,74,14.8,10.6,2,145.2,2.7,23,51,2,0,0,0.0,0,5,2,28.6%
Tyrique Stevenson,CHI,1,9,4,44.4%,90,22.5,10.0,0,41.2,14.1,58,32,0,0,0,0.0,0,5,1,16.7%
T.J. Edwards,CHI,0,5,3,60.0%,13,4.3,2.6,0,64.6,2.2,4,9,11,0,0,0.5,1,6,0,0.0%
Tremaine Edmunds,CHI,1,3,3,100.0%,19,6.3,6.3,0,53.5,4.0,12,7,5,0,0,0.0,0,9,0,0.0%
Jaylon Johnson,CHI,0,5,3,60.0%,23,7.7,4.6,0,71.2,5.0,11,12,0,0,0,0.0,0,3,1,25.0%
Terell Smith,CHI,0,3,2,66.7%,12,6.0,4.0,0,74.3,7.3,9,3,0,0,0,0.0,0,4,1,20.0%
Eddie Jackson,CHI,1,4,2,50.0%,88,44.0,22.0,0,56.2,30.5,60,28,0,0,0,0.0,0,3,0,0.0%
Justin Jones,CHI,0,1,1,100.0%,0,0.0,0.0,0,79.2,0.0,0,0,0,0,1,0.0,1,4,0,0.0%
Montez Sweat,CHI,0,0,0,,,,,,,,,,0,1,1,2.5,5,7,0,0.0%
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,0,1,0.5,2,4,0,0.0%
Gervon Dexter,CHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Rasheem Green,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Dominique Robinson,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Martin Emerson,CLE,0,8,6,75.0%,75,12.5,9.4,0,103.6,13.8,56,19,0,0,0,0.0,0,6,0,0.0%
Greg Newsome II,CLE,0,9,4,44.4%,34,8.5,3.8,0,54.9,10.7,0,34,2,0,0,0.0,0,4,0,0.0%
Jeremiah Owusu-Koramoah,CLE,1,4,3,75.0%,32,10.7,8.0,0,58.3,10.0,3,29,10,0,0,1.0,1,6,2,25.0%
Duron Harmon,CLE,0,2,2,100.0%,9,4.5,4.5,1,125.0,2.0,4,5,2,0,0,0.0,0,2,0,0.0%
Ronnie Hickman,CLE,0,3,2,66.7%,5,2.5,1.7,0,70.1,4.7,2,3,0,0,0,0.0,0,5,0,0.0%
Alex Wright,CLE,0,1,1,100.0%,6,6.0,6.0,0,91.7,0.0,0,6,0,0,0,1.0,1,4,1,20.0%
Cameron Mitchell,CLE,0,3,1,33.3%,5,5.0,1.7,0,42.4,6.7,5,0,1,0,0,1.0,1,1,0,0.0%
Sione Takitaki,CLE,0,3,1,33.3%,1,1.0,0.3,0,42.4,14.7,-2,3,7,0,0,0.0,0,5,0,0.0%
Za'Darius Smith,CLE,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,1,50.0%
Dalvin Tomlinson,CLE,0,0,0,,,,,,,,,,0,0,2,0.0,2,6,0,0.0%
Shelby Harris,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Isaiah McGuire,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
D'Anthony Bell,CLE,1,2,0,0.0%,,,0.0,,0.0,23.0,,,4,0,0,0.0,0,5,0,0.0%
Tony Fields,CLE,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Denzel Ward,CLE,0,3,0,0.0%,,,0.0,,39.6,14.7,,,0,0,0,0.0,0,0,0,
