Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
John Michael Schmitz,C,74,100%,0,0%,6,20%
Ben Bredeson,G,74,100%,0,0%,6,20%
Justin Pugh,G,74,100%,0,0%,6,20%
Andrew Thomas,T,74,100%,0,0%,0,0%
Tyrod Taylor,QB,74,100%,0,0%,0,0%
Saquon Barkley,RB,66,89%,0,0%,0,0%
Darius Slayton,WR,64,86%,0,0%,0,0%
Wan'Dale Robinson,WR,61,82%,0,0%,0,0%
Jalin Hyatt,WR,57,77%,0,0%,0,0%
Tyre Phillips,T,51,69%,0,0%,4,13%
Darren Waller,TE,49,66%,0,0%,0,0%
Daniel Bellinger,TE,32,43%,0,0%,16,53%
Matt Peart,T,23,31%,0,0%,6,20%
Isaiah Hodgins,WR,18,24%,0,0%,0,0%
Eric Gray,RB,6,8%,0,0%,5,17%
Mark Glowinski,G,6,8%,0,0%,0,0%
Sterling Shepard,WR,5,7%,0,0%,0,0%
Matt Breida,RB,4,5%,0,0%,15,50%
Gunner Olszewski,WR,2,3%,0,0%,10,33%
Nick McCloud,CB,0,0%,62,100%,14,47%
Xavier McKinney,FS,0,0%,62,100%,4,13%
Adoree' Jackson,CB,0,0%,62,100%,1,3%
Bobby Okereke,LB,0,0%,62,100%,0,0%
Cordale Flott,CB,0,0%,57,92%,0,0%
Kayvon Thibodeaux,LB,0,0%,52,84%,0,0%
Dane Belton,SS,0,0%,46,74%,24,80%
Dexter Lawrence,NT,0,0%,42,68%,0,0%
A'Shawn Robinson,DT,0,0%,37,60%,4,13%
Azeez Ojulari,DE,0,0%,37,60%,0,0%
Rakeem Nunez-Roches,NT,0,0%,34,55%,6,20%
Jihad Ward,DE,0,0%,28,45%,0,0%
Micah McFadden,LB,0,0%,23,37%,9,30%
Isaiah Simmons,LB,0,0%,21,34%,15,50%
Jordon Riley,NT,0,0%,17,27%,4,13%
Jason Pinnock,SS,0,0%,16,26%,0,0%
D.J. Davidson,DT,0,0%,12,19%,10,33%
Boogie Basham,LB,0,0%,11,18%,0,0%
Carter Coughlin,LB,0,0%,0,0%,24,80%
Cam Brown,LB,0,0%,0,0%,24,80%
Tre Hawkins,CB,0,0%,0,0%,20,67%
Jashaun Corbin,RB,0,0%,0,0%,20,67%
Darrian Beavers,LB,0,0%,0,0%,20,67%
Darnay Holmes,CB,0,0%,0,0%,18,60%
Casey Kreiter,LS,0,0%,0,0%,11,37%
Jamie Gillan,P,0,0%,0,0%,11,37%
Mason Crosby,K,0,0%,0,0%,11,37%
Marcus McKethan,T,0,0%,0,0%,6,20%
