#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:53,ARI 25,6,1:59,43,Field Goal
2,1,2:06,ARI 20,9,3:51,70,Field Goal
3,2,10:29,ARI 25,13,8:01,75,Touchdown
4,3,15:00,ARI 25,3,1:00,5,Punt
5,3,9:44,ARI 25,3,1:39,-13,Punt
6,3,7:00,ARI 15,12,6:31,85,Touchdown
7,4,14:49,ARI 10,4,1:55,0,Punt
8,4,11:14,ARI 36,8,4:52,64,Touchdown
9,4,3:07,NOR 48,3,0:27,8,Punt
10,4,0:43,NOR 48,1,0:43,-1,End of Game
