Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Sean Murphy-Bunting,TEN,0,7,5,71.4%,54,10.8,7.7,0,93.7,13.3,52,2,0,0,0,0.0,0,7,0,0.0%
Roger McCreary,TEN,0,5,4,80.0%,48,12.0,9.6,0,106.7,6.6,20,28,0,0,0,0.0,0,7,2,22.2%
Tre Avery,TEN,0,4,3,75.0%,18,6.0,4.5,0,83.3,4.3,10,8,0,0,0,0.0,0,7,0,0.0%
Amani Hooker,TEN,0,6,3,50.0%,44,14.7,7.3,0,74.3,9.3,33,11,0,0,0,0.0,0,5,1,16.7%
Azeez Al-Shaair,TEN,0,3,2,66.7%,25,12.5,8.3,0,92.4,0.7,3,22,2,0,0,0.0,0,10,2,16.7%
K'Von Wallace,TEN,0,2,2,100.0%,16,8.0,8.0,0,100.0,7.0,14,2,0,0,0,0.0,0,7,0,0.0%
Elijah Molden,TEN,0,2,2,100.0%,20,10.0,10.0,0,108.3,6.5,13,7,0,0,0,0.0,0,0,1,100.0%
Jack Gibbens,TEN,0,3,2,66.7%,15,7.5,5.0,0,78.5,7.0,11,4,0,0,0,0.0,0,6,1,14.3%
Harold Landry,TEN,0,0,0,,,,,,,,,,1,1,2,3.0,6,5,0,0.0%
Kyle Peko,TEN,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%
Denico Autry,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Rashad Weaver,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Teair Tart,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Arden Key,TEN,0,0,0,,,,,,,,,,3,0,0,1.0,1,2,0,0.0%
Jaleel Johnson,TEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Eric Garror,TEN,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kader Kohou,MIA,0,5,5,100.0%,31,6.2,6.2,1,132.1,2.4,12,19,2,0,1,0.0,1,5,0,0.0%
Xavien Howard,MIA,0,10,4,40.0%,77,19.3,7.7,0,67.5,16.3,60,17,0,0,0,0.0,0,3,0,0.0%
Duke Riley,MIA,0,4,4,100.0%,49,12.3,12.3,0,117.7,0.8,3,46,1,0,0,0.0,0,5,1,16.7%
DeShon Elliott,MIA,0,3,3,100.0%,57,19.0,19.0,0,118.7,16.7,50,7,0,0,0,0.0,0,8,0,0.0%
Jalen Ramsey,MIA,0,3,2,66.7%,58,29.0,19.3,0,109.7,18.7,38,20,0,0,0,0.0,0,2,0,0.0%
David Long,MIA,0,5,2,40.0%,14,7.0,2.8,0,47.9,1.6,5,9,1,0,0,0.0,0,8,0,0.0%
Brandon Jones,MIA,0,1,1,100.0%,17,17.0,17.0,0,118.7,17.0,17,0,0,0,0,0.0,0,7,1,12.5%
Andrew Van Ginkel,MIA,0,1,1,100.0%,1,1.0,1.0,0,79.2,-3.0,-3,4,2,0,0,0.0,0,4,0,0.0%
Elijah Campbell,MIA,0,2,1,50.0%,23,23.0,11.5,0,91.7,16.0,19,4,0,0,0,0.0,0,3,0,0.0%
Bradley Chubb,MIA,0,0,0,,,,,,,,,,2,2,2,0.0,4,5,1,16.7%
Emmanuel Ogbah,MIA,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Christian Wilkins,MIA,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,0,0.0%
Raekwon Davis,MIA,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Da'Shawn Hand,MIA,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,0,0,0.0,0,0,0,
Zach Sieler,MIA,1,1,0,0.0%,,,0.0,,0.0,-1.0,,,0,0,0,0.0,0,4,0,0.0%
