Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Duron Harmon,ATL,1,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Dante Fowler,ATL,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,1
Mykal Walker,ATL,0,0,0,0,1,0.0,12,6,6,0,1,0,0,0,0
Foyesade Oluokun,ATL,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
Adetokunbo Ogundeji,ATL,0,0,0,0,0,0.0,9,5,4,1,0,0,0,0,0
Erik Harris,ATL,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
AJ Terrell,ATL,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
Jaylinn Hawkins,ATL,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Richie Grant,ATL,0,0,0,0,0,0.0,4,4,0,2,0,0,0,0,0
Darren Hall,ATL,0,0,0,0,1,0.0,3,2,1,1,0,0,0,0,0
Brandon Copeland,ATL,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0
Grady Jarrett,ATL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Fabian Moreau,ATL,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Anthony Rush,ATL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1
Frank Darby,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Josh Harris,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Younghoe Koo,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kyle Pitts,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
James Vaughters,ATL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Avery Williams,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Marlon Davidson,ATL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Tyson Campbell,JAX,1,0,0,0,3,0.0,3,2,1,0,0,0,0,0,0
Roy Robertson-Harris,JAX,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Myles Jack,JAX,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Rayshawn Jenkins,JAX,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
Shaquille Quarterman,JAX,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Nevin Lawson,JAX,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0
Malcom Brown,JAX,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Rudy Ford,JAX,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0
Andrew Wingard,JAX,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
Josh Allen,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Adam Gotsis,JAX,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Jihad Ward,JAX,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Damien Wilson,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Taven Bryan,JAX,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Lerentee McCray,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chris Claybrooks,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
DaVon Hamilton,JAX,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
Chris Manhertz,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,2,0,0
