Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Foster Moreau,TE,60,100%,0,0%,5,20%
Kolton Miller,T,60,100%,0,0%,4,16%
Andre James,C,60,100%,0,0%,1,4%
Derek Carr,QB,60,100%,0,0%,0,0%
Dylan Parham,G,59,98%,0,0%,4,16%
Jermaine Eluemunor,G,59,98%,0,0%,3,12%
Mack Hollins,WR,58,97%,0,0%,3,12%
Davante Adams,WR,58,97%,0,0%,1,4%
John Simpson,G,56,93%,0,0%,4,16%
Josh Jacobs,RB,50,83%,0,0%,0,0%
Keelan Cole,WR,29,48%,0,0%,5,20%
Jakob Johnson,FB,23,38%,0,0%,7,28%
Ameer Abdullah,RB,8,13%,0,0%,12,48%
Thayer Munford,T,6,10%,0,0%,4,16%
DJ Turner,WR,4,7%,0,0%,10,40%
Alex Bars,G,4,7%,0,0%,0,0%
Zamir White,RB,3,5%,0,0%,0,0%
Jacob Hollister,TE,2,3%,0,0%,9,36%
Brandon Bolden,RB,1,2%,0,0%,17,68%
Sam Webb,CB,0,0%,64,100%,5,20%
Nate Hobbs,CB,0,0%,64,100%,0,0%
Denzel Perryman,LB,0,0%,64,100%,0,0%
Tre'von Moehrig,FS,0,0%,64,100%,0,0%
Maxx Crosby,DE,0,0%,62,97%,6,24%
Duron Harmon,SS,0,0%,62,97%,5,20%
Chandler Jones,DE,0,0%,56,88%,0,0%
Bilal Nichols,DT,0,0%,49,77%,6,24%
Jerry Tillery,DT,0,0%,46,72%,4,16%
Luke Masterson,LB,0,0%,36,56%,8,32%
Tyler Hall,CB,0,0%,34,53%,0,0%
Clelin Ferrell,DE,0,0%,22,34%,6,24%
Isaiah Pola-Mao,FS,0,0%,21,33%,13,52%
Amik Robertson,CB,0,0%,21,33%,5,20%
Kyle Peko,DT,0,0%,16,25%,8,32%
Neil Farrell,DT,0,0%,10,16%,0,0%
Roderic Teamer,SS,0,0%,5,8%,14,56%
Matthew Butler,DT,0,0%,4,6%,0,0%
Sidney Jones,CB,0,0%,3,5%,0,0%
Malcolm Koonce,DE,0,0%,1,2%,17,68%
Matthias Farley,FS,0,0%,0,0%,21,84%
Darien Butler,LB,0,0%,0,0%,19,76%
Curtis Bolton,LB,0,0%,0,0%,14,56%
Daniel Carlson,K,0,0%,0,0%,9,36%
Brittain Brown,RB,0,0%,0,0%,8,32%
Trent Sieg,LS,0,0%,0,0%,7,28%
AJ Cole III,P,0,0%,0,0%,7,28%
Jackson Barton,T,0,0%,0,0%,4,16%
