#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:26,TAM 30,13,6:20,67,Field Goal
2,1,3:58,TAM 41,11,4:47,59,Touchdown
3,2,12:27,TAM 36,8,4:29,32,Missed FG
4,2,6:30,TAM 15,10,4:51,85,Touchdown
5,3,15:00,TAM 17,4,1:29,-1,Downs
6,3,12:04,TAM 8,5,2:28,15,Interception
7,3,5:42,TAM 21,3,0:46,-8,Fumble
8,3,2:40,TAM 25,3,1:22,13,Fumble
9,4,12:45,TAM 25,3,0:59,16,Interception
10,4,10:50,TAM 2,3,1:32,9,Punt
11,4,2:21,TAM 25,9,1:32,75,Touchdown
