Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,13,9,94,0,5,63,7.0,31,3.4,11.0,0,,2,15.4,0,89.9
DeVonta Smith,PHI,10,5,73,0,2,48,9.6,25,5.0,13.2,1,5.0,2,20.0,0,74.2
Dallas Goedert,PHI,4,4,30,0,2,7,1.8,23,5.8,1.8,0,,0,0.0,0,97.9
Olamide Zaccheaus,PHI,1,1,28,0,1,11,11.0,17,17.0,11.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tony Pollard,DAL,8,7,37,0,1,-5,-0.7,42,6.0,-1.5,0,,0,0.0,0,85.9
CeeDee Lamb,DAL,10,6,71,1,4,36,6.0,35,5.8,9.5,0,,1,10.0,0,115.0
Jake Ferguson,DAL,8,5,72,0,3,25,5.0,47,9.4,3.9,1,5.0,1,12.5,0,91.7
Michael Gallup,DAL,5,3,48,1,3,46,15.3,2,0.7,13.0,0,,1,20.0,0,131.7
Brandin Cooks,DAL,5,2,37,0,1,27,13.5,10,5.0,14.6,0,,1,20.0,0,66.2
Rico Dowdle,DAL,1,1,6,0,1,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
Jalen Tolbert,DAL,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
KaVontae Turpin,DAL,1,0,0,0,0,0,,0,,14.0,0,,0,0.0,0,39.6
