Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
CeeDee Lamb,DAL,12,8,87,1,6,57,7.1,30,3.8,10.8,0,,3,25.0,0,115.6
Noah Brown,DAL,7,5,54,0,3,33,6.6,21,4.2,7.4,2,2.5,0,0.0,0,93.7
Peyton Hendershot,DAL,3,3,43,0,2,17,5.7,26,8.7,5.7,0,,0,0.0,0,118.7
Jake Ferguson,DAL,3,2,13,0,,6,3.0,7,3.5,2.3,0,,0,0.0,0,75.7
Ezekiel Elliott,DAL,1,1,2,0,0,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2
Simi Fehoko,DAL,1,1,12,0,1,8,8.0,4,4.0,8.0,0,,0,0.0,0,116.7
Jalen Tolbert,DAL,2,1,4,0,,3,3.0,1,1.0,19.0,0,,0,0.0,0,56.2
Tony Pollard,DAL,1,0,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Sterling Shepard,NYG,10,5,49,0,2,34,6.8,15,3.0,9.8,0,,2,20.0,0,64.2
Saquon Barkley,NYG,4,4,45,0,0,-11,-2.8,56,14.0,-2.8,1,4.0,0,0.0,0,113.5
Daniel Bellinger,NYG,5,4,40,0,2,3,0.8,37,9.3,1.4,0,,0,0.0,0,100.0
Richie James,NYG,5,4,36,0,2,26,6.5,10,2.5,8.2,0,,0,0.0,0,96.7
David Sills,NYG,4,2,20,0,2,19,9.5,1,0.5,12.0,0,,0,0.0,1,25.0
Chris Myarick,NYG,1,1,6,0,,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7
Kenny Golladay,NYG,3,0,0,0,,0,,0,,9.0,0,,2,66.7,0,39.6
