Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tom Brady,NWE,28,44,317,2,1,1,7,69,90.8,4,7,0,5,0,0,0,0,,0,0
LeGarrette Blount,NWE,0,0,0,0,0,0,0,,,20,66,0,23,2,2,11,0,11,0,0
Jonas Gray,NWE,0,0,0,0,0,0,0,,,2,9,0,7,0,0,0,0,,0,0
Julian Edelman,NWE,0,0,0,0,0,0,0,,,1,4,0,4,12,8,141,1,69,0,0
Shane Vereen,NWE,0,0,0,0,0,0,0,,,1,1,0,1,4,3,30,0,14,0,0
Rob Gronkowski,NWE,0,0,0,0,0,0,0,,,0,0,0,,11,8,87,1,35,0,0
Brandon LaFell,NWE,0,0,0,0,0,0,0,,,0,0,0,,9,4,41,0,19,1,1
Danny Amendola,NWE,0,0,0,0,0,0,0,,,0,0,0,,3,3,7,0,5,0,0
James Develin,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tim Wright,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,SDG,20,33,189,1,1,4,26,28,73.9,3,8,0,7,0,0,0,0,,0,0
Ryan Mathews,SDG,0,0,0,0,0,0,0,,,11,44,0,17,1,1,4,0,4,0,0
Branden Oliver,SDG,0,0,0,0,0,0,0,,,3,1,0,4,2,0,0,0,,0,0
Malcom Floyd,SDG,0,0,0,0,0,0,0,,,0,0,0,,6,3,54,1,28,0,0
Donald Brown,SDG,0,0,0,0,0,0,0,,,0,0,0,,6,5,49,0,24,0,0
Antonio Gates,SDG,0,0,0,0,0,0,0,,,0,0,0,,8,5,34,0,12,1,0
Eddie Royal,SDG,0,0,0,0,0,0,0,,,0,0,0,,5,2,30,0,22,0,0
Ladarius Green,SDG,0,0,0,0,0,0,0,,,0,0,0,,2,2,15,0,11,0,0
Keenan Allen,SDG,0,0,0,0,0,0,0,,,0,0,0,,3,2,3,0,3,0,0
