Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rashee Rice,KAN,9,8,64,0,4,2,0.3,62,7.8,1.0,0,,1,11.1,0,96.3
Travis Kelce,KAN,5,4,81,0,4,45,11.3,36,9.0,11.2,0,,0,0.0,0,118.7
Isiah Pacheco,KAN,4,3,13,0,0,-8,-2.7,21,7.0,-1.5,0,,1,25.0,0,78.1
Marquez Valdes-Scantling,KAN,5,2,25,0,2,25,12.5,0,0.0,26.6,0,,0,0.0,0,56.2
Clyde Edwards-Helaire,KAN,2,1,8,0,0,3,3.0,5,5.0,0.0,0,,0,0.0,0,60.4
Noah Gray,KAN,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7
Richie James,KAN,2,1,12,0,1,4,4.0,8,8.0,7.5,0,,0,0.0,0,68.7
Skyy Moore,KAN,2,1,5,0,1,5,5.0,0,0.0,10.5,0,,0,0.0,1,16.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Watson,GNB,9,7,71,2,6,57,8.1,14,2.0,8.7,0,,0,0.0,0,139.1
Romeo Doubs,GNB,5,4,72,0,2,62,15.5,10,2.5,16.2,0,,0,0.0,0,118.7
Jayden Reed,GNB,5,4,16,0,,-4,-1.0,20,5.0,6.2,0,,0,0.0,0,80.0
Tucker Kraft,GNB,6,3,37,0,2,11,3.7,26,8.7,3.5,0,,0,0.0,0,69.4
Dontayvion Wicks,GNB,4,3,43,0,2,26,8.7,17,5.7,9.5,0,,0,0.0,0,109.4
James Robinson,GNB,1,1,-2,0,,-3,-3.0,1,1.0,-3.0,0,,0,0.0,0,79.2
Ben Sims,GNB,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Malik Heath,GNB,2,1,15,0,1,6,6.0,9,9.0,10.5,1,1.0,1,50.0,0,75.0
AJ Dillon,GNB,1,1,14,0,1,-1,-1.0,15,15.0,-1.0,1,1.0,0,0.0,0,118.7
Patrick Taylor,GNB,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
