#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 25,3,0:51,7,Punt
2,1,10:50,DET 9,14,8:04,91,Touchdown
3,2,11:50,DET 25,11,6:36,61,Fumble
4,2,3:47,DET 41,3,1:45,2,Punt
5,2,0:34,DET 25,7,0:34,17,Downs
6,3,12:54,DET 7,3,1:10,4,Punt
7,3,8:36,DET 17,6,2:52,43,Punt
8,3,2:10,DET 25,3,1:04,8,Punt
9,4,12:11,DET 25,9,5:05,75,Touchdown
10,4,5:07,DET 34,5,2:37,21,Downs
11,4,2:00,KAN 30,6,2:00,7,End of Game
