#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,PIT 34,11,6:24,66,Touchdown
2,1,2:50,PIT 13,3,1:25,-9,Punt
3,2,11:01,PIT 19,12,6:54,44,Field Goal
4,2,2:42,PIT 26,3,0:40,2,Punt
5,2,0:46,PIT 14,3,0:23,1,Punt
6,3,15:00,TAM 12,4,1:05,5,Field Goal
7,3,7:24,PIT 25,6,3:10,16,Punt
8,3,2:07,PIT 48,3,1:37,5,Punt
9,4,13:38,PIT 29,8,3:43,71,Touchdown
10,4,4:38,PIT 25,10,4:38,46,End of Game
