Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Krys Barnes,GNB,0,4,4,100.0%,32,8.0,8.0,0,100.0,5.0,20,12,0,0,0,0.0,0,8,0,0.0%
Chandon Sullivan,GNB,0,4,4,100.0%,37,9.3,9.3,2,144.8,7.8,31,6,0,0,0,0.0,0,1,0,0.0%
Jaire Alexander,GNB,0,5,3,60.0%,21,7.0,4.2,0,69.6,8.0,1,20,0,0,0,0.0,0,4,0,0.0%
Kevin King,GNB,0,2,2,100.0%,72,36.0,36.0,1,158.3,33.0,66,6,0,0,0,0.0,0,1,0,0.0%
Adrian Amos,GNB,0,2,2,100.0%,4,2.0,2.0,1,118.7,-2.0,-4,8,0,0,0,0.0,0,9,0,0.0%
Preston Smith,GNB,0,1,1,100.0%,3,3.0,3.0,1,118.7,-3.0,-3,6,4,0,1,0.0,1,5,0,0.0%
De'Vondre Campbell,GNB,0,3,1,33.3%,2,2.0,0.7,0,42.4,3.0,1,1,1,0,0,0.0,0,6,0,0.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,3,0,2,0.0,2,0,0,
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,1,16.7%
Za'Darius Smith,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,1,50.0%
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Darnell Savage Jr.,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
Eric Stokes,GNB,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kwon Alexander,NOR,0,4,4,100.0%,24,6.0,6.0,0,91.7,-0.3,-1,25,0,0,0,0.0,0,2,1,33.3%
C.J. Gardner-Johnson,NOR,0,4,3,75.0%,39,13.0,9.8,0,105.2,22.5,33,6,0,0,0,0.0,0,2,0,0.0%
P.J. Williams,NOR,0,3,2,66.7%,38,19.0,12.7,0,109.7,18.3,37,1,0,0,0,0.0,0,1,0,0.0%
Marshon Lattimore,NOR,0,5,2,40.0%,37,18.5,7.4,0,66.2,13.6,34,3,0,0,0,0.0,0,3,1,25.0%
Malcolm Jenkins,NOR,0,3,2,66.7%,5,2.5,1.7,0,70.1,0.7,0,5,1,0,0,0.0,0,3,0,0.0%
Demario Davis,NOR,0,4,2,50.0%,12,6.0,3.0,0,56.2,2.0,5,7,3,0,0,0.0,0,4,0,0.0%
J.T. Gray,NOR,0,1,1,100.0%,7,7.0,7.0,0,95.8,-1.0,-1,8,0,0,0,0.0,0,4,0,0.0%
Kaden Elliss,NOR,0,1,1,100.0%,19,19.0,19.0,0,118.7,5.0,5,14,2,0,0,0.0,0,0,0,
Zack Baun,NOR,0,1,1,100.0%,19,19.0,19.0,0,118.7,14.0,14,5,1,0,0,0.0,0,5,0,0.0%
Desmond Trufant,NOR,0,2,1,50.0%,8,8.0,4.0,0,60.4,10.0,-1,9,0,0,0,0.0,0,1,1,50.0%
Marcus Williams,NOR,1,3,1,33.3%,10,10.0,3.3,0,4.2,21.3,7,3,0,0,0,0.0,0,1,0,0.0%
Paulson Adebo,NOR,1,5,1,20.0%,14,14.0,2.8,0,0.0,18.8,14,0,0,0,0,0.0,0,3,1,25.0%
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,1,2,1,1.0,4,2,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,1,1,2,0.0,3,0,1,100.0%
Albert Huggins,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Christian Ringo,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,1,0,0,1.0,1,3,0,0.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Malcolm Roach,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Andrew Dowell,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
