#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
2,1,13:40,NOR 25,9,3:22,67,Field Goal
3,1,3:07,NOR 28,3,1:45,-2,Punt
4,2,15:00,NOR 13,5,3:16,23,Punt
5,2,9:54,TEN 28,7,2:17,14,Field Goal
6,2,6:36,NOR 41,3,2:07,-8,Punt
7,2,1:40,NOR 25,6,1:10,44,Interception
8,3,12:55,NOR 6,7,3:30,60,Field Goal
9,3,7:15,NOR 18,5,2:37,26,Punt
10,3,3:08,TEN 33,5,1:45,33,Touchdown
11,4,11:12,NOR 13,8,4:30,30,Punt
12,4,2:17,NOR 29,9,2:17,59,End of Game
