Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,LVR,5,5,59,0,2,51,10.2,8,1.6,10.2,0,,0,0.0,0,115.8
Hunter Renfrow,LVR,5,3,36,0,1,17,5.7,19,6.3,7.4,0,,0,0.0,0,82.1
Henry Ruggs III,LVR,4,3,97,1,2,77,25.7,20,6.7,24.5,1,3.0,0,0.0,0,156.2
Kenyan Drake,LVR,2,2,39,1,1,24,12.0,15,7.5,12.0,0,,0,0.0,0,158.3
Bryan Edwards,LVR,4,2,67,0,2,35,17.5,32,16.0,18.8,0,,0,0.0,0,95.8
Josh Jacobs,LVR,1,1,29,0,1,-3,-3.0,32,32.0,-3.0,0,,0,0.0,0,118.7
Foster Moreau,LVR,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Jalen Richard,LVR,1,1,3,0,1,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Alec Ingold,LVR,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6
Willie Snead,LVR,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Fant,DEN,11,9,97,1,5,70,7.8,27,3.0,8.5,0,,1,9.1,0,133.7
Courtland Sutton,DEN,14,8,94,1,7,69,8.6,25,3.1,17.4,1,8.0,0,0.0,1,71.7
Kendall Hinton,DEN,5,5,37,0,2,33,6.6,4,0.8,6.6,1,5.0,0,0.0,0,97.5
Javonte Williams,DEN,3,3,15,0,0,1,0.3,14,4.7,0.3,1,3.0,0,0.0,0,87.5
Eric Saubert,DEN,5,3,23,0,1,15,5.0,8,2.7,5.4,0,,0,0.0,1,31.7
Tim Patrick,DEN,6,3,42,1,2,29,9.7,13,4.3,15.0,0,,0,0.0,1,72.9
Melvin Gordon,DEN,3,3,23,0,1,0,0.0,23,7.7,0.0,0,,0,0.0,0,98.6
Mike Boone,DEN,1,1,3,0,,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2
