Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Storm Norton,T,64,100%,0,0%,8,29%
Drew Dalman,C,64,100%,0,0%,1,4%
Taylor Heinicke,QB,64,100%,0,0%,0,0%
Matthew Bergeron,G,63,98%,0,0%,8,29%
Chris Lindstrom,G,61,95%,0,0%,7,25%
Jake Matthews,T,56,88%,0,0%,6,21%
Drake London,WR,49,77%,0,0%,0,0%
Bijan Robinson,RB,48,75%,0,0%,0,0%
Kyle Pitts,TE,46,72%,0,0%,0,0%
Jonnu Smith,TE,44,69%,0,0%,0,0%
Van Jefferson,WR,26,41%,0,0%,0,0%
MyCole Pruitt,TE,24,38%,0,0%,11,39%
KhaDarel Hodge,WR,20,31%,0,0%,18,64%
Mack Hollins,WR,15,23%,0,0%,18,64%
Tucker Fisk,TE,14,22%,0,0%,18,64%
Cordarrelle Patterson,RB,13,20%,0,0%,3,11%
Tyler Allgeier,RB,13,20%,0,0%,3,11%
John Leglue,T,8,13%,0,0%,2,7%
Scott Miller,WR,7,11%,0,0%,3,11%
Kyle Hinton,G,4,6%,0,0%,8,29%
Ryan Neuzil,C,1,2%,0,0%,8,29%
Nathan Landman,LB,0,0%,71,100%,2,7%
AJ Terrell,CB,0,0%,71,100%,0,0%
Jessie Bates III,FS,0,0%,71,100%,0,0%
Kaden Elliss,LB,0,0%,71,100%,0,0%
DeMarcco Hellams,SS,0,0%,68,96%,9,32%
Clark Phillips,CB,0,0%,67,94%,0,0%
Mike Hughes,CB,0,0%,63,89%,0,0%
Bud Dupree,LB,0,0%,53,75%,0,0%
Calais Campbell,DE,0,0%,38,54%,10,36%
David Onyemata,DT,0,0%,37,52%,0,0%
Albert Huggins,DT,0,0%,28,39%,2,7%
Richie Grant,SS,0,0%,27,38%,17,61%
Zach Harrison,DE,0,0%,25,35%,4,14%
Arnold Ebiketie,LB,0,0%,23,32%,6,21%
LaCale London,DT,0,0%,23,32%,2,7%
Ta'Quon Graham,DE,0,0%,22,31%,2,7%
Lorenzo Carter,LB,0,0%,18,25%,11,39%
Jeff Okudah,CB,0,0%,4,6%,0,0%
DeAngelo Malone,LB,0,0%,1,1%,20,71%
Andre Smith,LB,0,0%,0,0%,20,71%
Micah Abernathy,FS,0,0%,0,0%,20,71%
Bradley Pinion,P,0,0%,0,0%,19,68%
Tre Flowers,CB,0,0%,0,0%,17,61%
Liam McCullough,LS,0,0%,0,0%,11,39%
Younghoe Koo,K,0,0%,0,0%,8,29%
DeAundre Alford,CB,0,0%,0,0%,6,21%
