Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Carson Wentz,PHI,20,35,258,2,2,5,34,37,75.7,4,11,0,4,0,0,0,0,0,0,0
Jalen Hurts,PHI,1,1,18,0,0,0,0,18,118.7,0,0,0,0,0,0,0,0,0,0,0
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,11,80,2,74,4,2,19,0,11,0,0
Boston Scott,PHI,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Travis Fulgham,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,152,1,31,0,0
JJ Arcega-Whiteside,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,37,0,37,0,0
Greg Ward,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,26,1,11,0,0
John Hightower,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,18,0,9,0,0
Richard Rodgers,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0
Zach Ertz,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,6,0,6,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ben Roethlisberger,PIT,27,34,239,3,0,1,8,35,125.4,2,-2,0,-1,0,0,0,0,0,0,0
Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,,2,63,0,58,3,3,12,0,8,0,0
James Conner,PIT,0,0,0,0,0,0,0,0,,15,44,1,25,3,3,19,0,11,0,0
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,7,19,0,8,0,0,0,0,0,0,0
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,3,6,1,3,11,7,110,3,35,0,0
Anthony McFarland Jr.,PIT,0,0,0,0,0,0,0,0,,3,6,0,4,0,0,0,0,0,0,0
Eric Ebron,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,43,0,17,1,1
JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,14,0,0
James Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,12,0,0
Vance McDonald,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0
