Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kris Boyd,MIN,0,10,6,60.0%,87,14.5,8.7,0,88.3,14.8,51,36,0,0,0,0.0,0,6,1,14.3%
Cameron Dantzler,MIN,0,6,5,83.3%,49,9.8,8.2,0,100.7,8.2,28,21,0,0,0,0.0,0,10,0,0.0%
Anthony Barr,MIN,1,6,4,66.7%,7,1.8,1.2,1,70.1,2.7,-8,15,7,0,0,0.0,0,0,0,
Xavier Woods,MIN,0,6,4,66.7%,16,4.0,2.7,2,109.7,5.8,13,3,0,0,0,0.0,0,9,0,0.0%
Eric Kendricks,MIN,0,5,4,80.0%,43,10.8,8.6,0,102.5,7.6,20,23,4,0,0,0.0,0,18,0,0.0%
Mackensie Alexander,MIN,0,2,2,100.0%,30,15.0,15.0,0,118.7,0.0,0,30,0,0,0,0.0,0,2,0,0.0%
Bashaud Breeland,MIN,0,3,2,66.7%,20,10.0,6.7,0,85.4,10.0,19,1,0,0,0,0.0,0,2,1,33.3%
Camryn Bynum,MIN,1,4,2,50.0%,14,7.0,3.5,0,18.7,10.3,2,12,3,0,0,0.0,0,12,0,0.0%
Kenny Willekes,MIN,0,0,0,,,,,,,,,,0,2,1,0.5,4,7,0,0.0%
Armon Watts,MIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Everson Griffen,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,2,40.0%
Sheldon Richardson,MIN,0,0,0,,,,,,,,,,0,0,0,1.5,2,4,0,0.0%
D.J. Wonnum,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,4,1,20.0%
James Lynch,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
Nick Vigil,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Dalvin Tomlinson,MIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josh Bynes,BAL,0,5,5,100.0%,41,8.2,8.2,0,100.8,4.0,20,21,3,0,0,0.0,0,11,0,0.0%
Tavon Young,BAL,0,5,3,60.0%,24,8.0,4.8,0,72.1,2.0,10,14,2,0,0,0.0,0,2,0,0.0%
Brandon Stephens,BAL,0,3,2,66.7%,9,4.5,3.0,0,70.1,4.3,-4,13,0,0,0,0.0,0,3,1,25.0%
DeShon Elliott,BAL,0,3,2,66.7%,33,16.5,11.0,0,103.5,11.7,28,5,0,0,0,0.0,0,6,0,0.0%
Anthony Averett,BAL,0,3,2,66.7%,21,10.5,7.0,1,126.4,7.3,15,6,0,0,0,0.0,0,1,0,0.0%
Tyus Bowser,BAL,0,2,1,50.0%,6,6.0,3.0,0,56.2,3.5,5,1,3,1,1,0.0,2,5,1,16.7%
Patrick Queen,BAL,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,1,0,0,0.0,0,4,0,0.0%
Marlon Humphrey,BAL,0,6,1,16.7%,50,50.0,8.3,1,101.4,16.7,41,9,0,0,0,0.0,0,1,0,0.0%
Justin Houston,BAL,0,0,0,,,,,,,,,,1,0,3,0.0,3,1,0,0.0%
Justin Madubuike,BAL,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Chuck Clark,BAL,0,1,0,0.0%,,,0.0,,39.6,3.0,,,4,2,0,0.0,2,3,1,25.0%
Justin Ellis,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Pernell McPhee,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Odafe Oweh,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Geno Stone,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Chris Board,BAL,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
