Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,CLE,12,8,113,2,7,84,10.5,29,3.6,12.8,0,,1,8.3,0,136.5
Donovan Peoples-Jones,CLE,6,5,61,1,3,56,11.2,5,1.0,10.2,0,,0,0.0,0,148.6
David Bell,CLE,5,4,22,0,1,14,3.5,8,2.0,4.4,1,4.0,0,0.0,0,85.0
Harrison Bryant,CLE,7,4,41,0,3,15,3.8,26,6.5,6.9,0,,1,14.3,0,74.1
Nick Chubb,CLE,3,3,48,0,2,-11,-3.7,59,19.7,-3.7,1,3.0,0,0.0,0,118.7
Kareem Hunt,CLE,2,2,22,0,2,-9,-4.5,31,15.5,-4.5,0,,0,0.0,0,112.5
David Njoku,CLE,3,2,17,0,1,0,0.0,17,8.5,8.0,0,,0,0.0,0,81.2
Pharaoh Brown,CLE,1,0,0,0,,0,,0,,14.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dawson Knox,BUF,7,7,70,0,3,40,5.7,30,4.3,5.7,0,,0,0.0,0,108.3
Gabriel Davis,BUF,7,5,68,0,3,63,12.6,5,1.0,13.6,0,,1,14.3,0,102.1
Stefon Diggs,BUF,5,4,48,1,3,38,9.5,10,2.5,9.6,0,,0,0.0,0,146.2
Devin Singletary,BUF,2,2,11,0,0,5,2.5,6,3.0,2.5,0,,0,0.0,0,89.6
James Cook,BUF,1,0,0,0,0,0,,0,,-1.0,0,,0,0.0,0,39.6
Nyheim Hines,BUF,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Isaiah McKenzie,BUF,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
