Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Puka Nacua,LAR,15,10,119,0,6,77,7.7,42,4.2,9.6,1,10.0,1,6.7,0,90.7
Tutu Atwell,LAR,8,6,119,0,6,84,14.0,35,5.8,15.8,0,,0,0.0,0,116.7
Van Jefferson,LAR,5,4,24,0,1,23,5.8,1,0.3,11.4,1,4.0,1,20.0,0,86.7
Tyler Higbee,LAR,3,3,49,0,3,37,12.3,12,4.0,12.3,0,,0,0.0,0,118.7
Brycen Hopkins,LAR,2,1,21,0,1,10,10.0,11,11.0,5.5,1,1.0,0,0.0,0,87.5
Ben Skowronek,LAR,2,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Kyren Williams,LAR,2,0,2,0,0,2,,0,,12.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenneth Walker III,SEA,5,4,3,0,1,-17,-4.3,20,5.0,-5.2,0,,0,0.0,0,79.2
D.K. Metcalf,SEA,5,3,47,1,2,36,12.0,11,3.7,15.2,1,3.0,1,20.0,0,130.8
Jaxon Smith-Njigba,SEA,5,3,13,0,1,-1,-0.3,14,4.7,2.0,0,,1,20.0,0,64.6
Will Dissly,SEA,2,2,17,0,1,4,2.0,13,6.5,2.0,1,2.0,0,0.0,0,102.1
Tyler Lockett,SEA,4,2,10,0,1,9,4.5,1,0.5,12.0,0,,0,0.0,0,56.2
DeeJay Dallas,SEA,1,1,14,0,1,5,5.0,9,9.0,5.0,0,,0,0.0,0,118.7
Colby Parkinson,SEA,2,1,8,0,,5,5.0,3,3.0,2.5,0,,0,0.0,0,60.4
