Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tony Pollard,DAL,6,6,109,2,4,6,1.0,103,17.2,1.0,0,,0,0.0,0,158.3
CeeDee Lamb,DAL,5,5,45,0,2,26,5.2,19,3.8,5.2,1,5.0,0,0.0,0,104.2
Michael Gallup,DAL,4,3,41,0,1,24,8.0,17,5.7,9.0,0,,0,0.0,0,107.3
Dalton Schultz,DAL,5,3,22,0,1,20,6.7,2,0.7,6.0,0,,0,0.0,0,70.4
Malik Davis,DAL,3,2,22,0,1,-1,-0.5,23,11.5,-2.0,0,,0,0.0,0,88.2
Jake Ferguson,DAL,2,2,15,0,1,3,1.5,12,6.0,1.5,0,,0,0.0,0,97.9
Noah Brown,DAL,2,2,42,0,1,36,18.0,6,3.0,18.0,0,,0,0.0,0,118.7
Jalen Tolbert,DAL,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Ezekiel Elliott,DAL,1,1,5,0,0,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5
Peyton Hendershot,DAL,1,1,-2,0,,-3,-3.0,1,1.0,-3.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.J. Hockenson,MIN,9,5,34,0,1,13,2.6,21,4.2,5.6,0,,1,11.1,0,64.1
Justin Jefferson,MIN,5,3,33,0,2,26,8.7,7,2.3,13.2,0,,0,0.0,0,79.6
Adam Thielen,MIN,3,2,25,0,2,25,12.5,0,0.0,10.3,0,,0,0.0,0,92.4
K.J. Osborn,MIN,3,2,17,0,2,2,1.0,15,7.5,8.3,0,,0,0.0,0,81.2
Alexander Mattison,MIN,1,1,8,0,,-6,-6.0,14,14.0,-6.0,0,,0,0.0,0,100.0
Jalen Reagor,MIN,1,1,14,0,1,14,14.0,0,0.0,14.0,0,,0,0.0,0,118.7
Kene Nwangwu,MIN,1,1,5,0,,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5
Jalen Nailor,MIN,3,1,15,0,1,10,10.0,5,5.0,6.3,0,,0,0.0,0,50.7
Johnny Mundt,MIN,1,1,8,0,1,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Dalvin Cook,MIN,1,0,0,0,0,0,,0,,2.0,0,,0,0.0,0,39.6
