Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Nick Bolton,KAN,0,5,5,100.0%,55,11.0,11.0,0,112.5,7.0,35,20,5,0,0,0.0,0,9,0,0.0%
Tyrann Mathieu,KAN,2,6,4,66.7%,66,16.5,11.0,0,63.9,6.7,21,45,1,0,0,0.0,0,6,1,14.3%
Rashad Fenton,KAN,0,3,3,100.0%,15,5.0,5.0,0,87.5,2.7,8,7,0,0,0,0.0,0,2,0,0.0%
Daniel Sorensen,KAN,0,2,2,100.0%,27,13.5,13.5,0,118.7,7.5,15,12,1,0,0,1.0,1,10,4,28.6%
Charvarius Ward,KAN,0,5,1,20.0%,42,42.0,8.4,1,101.7,19.8,19,23,0,0,0,0.0,0,4,0,0.0%
Ben Niemann,KAN,0,2,1,50.0%,9,9.0,4.5,0,62.5,17.5,5,4,5,0,0,0.0,0,3,1,25.0%
Anthony Hitchens,KAN,0,1,1,100.0%,19,19.0,19.0,0,118.7,12.0,12,7,1,0,0,0.0,0,12,0,0.0%
Mike Hughes,KAN,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,0,0,0,0.0,0,2,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
L'Jarius Sneed,KAN,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%
Juan Thornhill,KAN,0,1,0,0.0%,,,0.0,,39.6,30.0,,,0,0,0,0.0,0,0,0,
Frank Clark,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,1,33.3%
Michael Danna,KAN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,
Derrick Nnadi,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Patrick Queen,BAL,0,6,6,100.0%,78,13.0,13.0,0,118.7,2.7,16,62,1,1,0,0.0,1,8,2,20.0%
Marlon Humphrey,BAL,0,7,4,57.1%,48,12.0,6.9,1,117.9,14.0,40,8,0,0,0,0.0,0,4,1,20.0%
Anthony Averett,BAL,0,5,4,80.0%,23,5.8,4.6,0,85.8,5.8,13,10,0,0,0,0.0,0,5,2,28.6%
Malik Harrison,BAL,0,3,3,100.0%,74,24.7,24.7,1,158.3,4.7,14,60,1,0,0,0.0,0,3,0,0.0%
Brandon Stephens,BAL,0,3,2,66.7%,57,28.5,19.0,1,149.3,23.0,23,34,0,0,0,0.0,0,3,2,40.0%
Tavon Young,BAL,1,3,2,66.7%,33,16.5,11.0,0,63.9,7.7,16,17,2,0,0,0.0,0,0,1,100.0%
Chris Board,BAL,0,2,2,100.0%,23,11.5,11.5,0,114.6,5.5,11,12,0,0,0,0.0,0,5,0,0.0%
Tyus Bowser,BAL,0,1,1,100.0%,7,7.0,7.0,0,95.8,-1.0,-1,8,1,0,0,0.0,0,5,0,0.0%
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,2,1,0.0,3,3,0,0.0%
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,1,33.3%
Justin Houston,BAL,0,0,0,,,,,,,,,,2,0,1,0.0,1,2,0,0.0%
DeShon Elliott,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
