Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,8,5,29,0,3,23,4.6,6,1.2,14.3,0,,0,0.0,1,29.7
Gabriel Davis,BUF,6,4,130,1,4,96,24.0,34,8.5,21.3,0,,0,0.0,0,149.3
Khalil Shakir,BUF,3,3,45,0,3,18,6.0,27,9.0,6.0,0,,0,0.0,0,118.7
Dawson Knox,BUF,2,2,26,0,1,13,6.5,13,6.5,6.5,0,,0,0.0,0,118.7
Dalton Kincaid,BUF,2,1,7,0,,4,4.0,3,3.0,2.0,0,,0,0.0,0,58.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Gerald Everett,LAC,8,7,42,0,2,18,2.6,24,3.4,3.1,1,7.0,0,0.0,0,88.5
Josh Palmer,LAC,8,5,47,0,2,39,7.8,8,1.6,6.8,0,,0,0.0,0,78.6
Austin Ekeler,LAC,4,3,21,0,1,-7,-2.3,28,9.3,-0.5,0,,0,0.0,0,86.5
Alex Erickson,LAC,2,2,31,0,2,24,12.0,7,3.5,12.0,0,,0,0.0,0,118.7
Quentin Johnston,LAC,5,2,29,0,1,22,11.0,7,3.5,21.2,0,,0,0.0,0,59.6
Derius Davis,LAC,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Jalen Guyton,LAC,2,1,12,0,1,12,12.0,0,0.0,10.5,0,,1,50.0,0,68.7
Stone Smartt,LAC,1,1,23,0,1,22,22.0,1,1.0,22.0,0,,0,0.0,0,118.7
Isaiah Spiller,LAC,1,1,4,0,,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3
