Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Landon Dickerson,G,68,100%,0,0%,8,26%
Jordan Mailata,T,68,100%,0,0%,8,26%
Isaac Seumalo,G,63,93%,0,0%,8,26%
Jalen Hurts,QB,63,93%,0,0%,0,0%
Jason Kelce,C,63,93%,0,0%,0,0%
DeVonta Smith,WR,62,91%,0,0%,1,3%
A.J. Brown,WR,58,85%,0,0%,1,3%
Lane Johnson,T,56,82%,0,0%,0,0%
Jack Stoll,TE,47,69%,0,0%,14,45%
Miles Sanders,RB,45,66%,0,0%,0,0%
Grant Calcaterra,TE,39,57%,0,0%,8,26%
Quez Watkins,WR,32,47%,0,0%,0,0%
Zach Pascal,WR,19,28%,0,0%,20,65%
Boston Scott,RB,12,18%,0,0%,11,36%
Jack Driscoll,T,12,18%,0,0%,8,26%
Kenneth Gainwell,RB,12,18%,0,0%,2,6%
Tyree Jackson,TE,9,13%,0,0%,6,19%
Britain Covey,WR,5,7%,0,0%,12,39%
Andre Dillard,T,5,7%,0,0%,8,26%
Cam Jurgens,C,5,7%,0,0%,8,26%
Gardner Minshew II,QB,5,7%,0,0%,0,0%
Marcus Epps,SS,0,0%,64,100%,13,42%
Haason Reddick,LB,0,0%,55,86%,1,3%
James Bradberry,CB,0,0%,52,81%,0,0%
Darius Slay,CB,0,0%,52,81%,0,0%
Avonte Maddox,CB,0,0%,49,77%,2,6%
T.J. Edwards,LB,0,0%,48,75%,4,13%
K'Von Wallace,SS,0,0%,46,72%,16,52%
Kyzir White,LB,0,0%,36,56%,1,3%
Javon Hargrave,DT,0,0%,31,48%,1,3%
Josh Sweat,DE,0,0%,30,47%,3,10%
Brandon Graham,DE,0,0%,29,45%,2,6%
Fletcher Cox,DT,0,0%,29,45%,1,3%
Ndamukong Suh,DE,0,0%,29,45%,0,0%
Milton Williams,DT,0,0%,24,38%,2,6%
Linval Joseph,NT,0,0%,19,30%,0,0%
Reed Blankenship,SS,0,0%,18,28%,0,0%
Josiah Scott,CB,0,0%,16,25%,18,58%
Jordan Davis,DT,0,0%,15,23%,10,32%
Patrick Johnson,LB,0,0%,14,22%,21,68%
Zech McPhearson,CB,0,0%,12,19%,23,75%
Josh Jobe,CB,0,0%,12,19%,21,68%
Christian Elliss,LB,0,0%,12,19%,21,68%
Nakobe Dean,LB,0,0%,12,19%,21,68%
Jake Elliott,K,0,0%,0,0%,18,58%
Rick Lovato,LS,0,0%,0,0%,10,32%
Arryn Siposs,P,0,0%,0,0%,4,13%
Kyron Johnson,LB,0,0%,0,0%,3,10%
