Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Carson Wentz,PHI,36,60,308,1,3,1,2,41,58.2,3,16,0,10,1,1,7,0,7,0,0
Wendell Smallwood,PHI,0,0,0,0,0,0,0,,,8,19,0,9,3,0,0,0,,0,0
Darren Sproles,PHI,0,0,0,0,0,0,0,,,7,14,1,5,6,6,35,0,8,0,0
Nelson Agholor,PHI,0,0,0,0,0,0,0,,,1,4,0,4,5,4,23,0,8,0,0
Paul Turner,PHI,0,0,0,0,0,0,0,,,0,0,0,,8,6,80,0,41,0,0
Zach Ertz,PHI,0,0,0,0,0,0,0,,,0,0,0,,15,9,79,1,20,0,0
Trey Burton,PHI,0,0,0,0,0,0,0,,,0,0,0,,9,5,53,0,15,0,0
Dorial Green-Beckham,PHI,0,0,0,0,0,0,0,,,0,0,0,,10,4,29,0,12,0,0
Kenjon Barner,PHI,0,0,0,0,0,0,0,,,0,0,0,,3,1,2,0,2,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CIN,23,31,332,2,0,0,0,50,130.0,2,9,0,10,0,0,0,0,,0,0
Rex Burkhead,CIN,0,0,0,0,0,0,0,,,8,38,0,16,5,4,28,0,10,1,1
Jeremy Hill,CIN,0,0,0,0,0,0,0,,,23,33,1,7,3,2,12,0,8,0,0
Brandon LaFell,CIN,0,0,0,0,0,0,0,,,0,0,0,,7,5,95,1,44,0,0
Tyler Boyd,CIN,0,0,0,0,0,0,0,,,0,0,0,,6,4,66,0,29,0,0
Cody Core,CIN,0,0,0,0,0,0,0,,,0,0,0,,2,2,58,0,50,0,0
Tyler Eifert,CIN,0,0,0,0,0,0,0,,,0,0,0,,2,2,25,1,13,0,0
James Wright,CIN,0,0,0,0,0,0,0,,,0,0,0,,2,2,20,0,15,0,0
Alex Erickson,CIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,16,0,16,0,0
Jake Fisher,CIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,12,0,12,1,1
