Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tristan Wirfs,T,64,100%,0,0%,5,17%
Luke Goedeke,G,64,100%,0,0%,5,17%
Shaq Mason,G,64,100%,0,0%,5,17%
Donovan Smith,T,64,100%,0,0%,0,0%
Tom Brady,QB,64,100%,0,0%,0,0%
Robert Hainsey,T,64,100%,0,0%,0,0%
Mike Evans,WR,58,91%,0,0%,0,0%
Chris Godwin,WR,53,83%,0,0%,0,0%
Cade Otton,TE,43,67%,0,0%,11,37%
Russell Gage,WR,41,64%,0,0%,0,0%
Leonard Fournette,RB,39,61%,0,0%,0,0%
Rachaad White,RB,24,38%,0,0%,11,37%
Cameron Brate,TE,22,34%,0,0%,0,0%
Julio Jones,WR,18,28%,0,0%,0,0%
Ko Kieft,TE,9,14%,0,0%,17,57%
Jaelon Darden,WR,6,9%,0,0%,1,3%
Cole Beasley,WR,4,6%,0,0%,8,27%
Brandon Walton,T,3,5%,0,0%,0,0%
Antoine Winfield Jr.,FS,0,0%,80,100%,7,23%
Devin White,LB,0,0%,80,100%,0,0%
Lavonte David,LB,0,0%,80,100%,0,0%
Jamel Dean,CB,0,0%,79,99%,14,47%
Mike Edwards,FS,0,0%,79,99%,10,33%
Carlton Davis,CB,0,0%,60,75%,4,13%
Shaquil Barrett,LB,0,0%,59,74%,0,0%
Vita Vea,NT,0,0%,57,71%,5,17%
Joe Tryon-Shoyinka,LB,0,0%,49,61%,0,0%
Keanu Neal,LB,0,0%,46,58%,7,23%
Rakeem Nunez-Roches,DT,0,0%,43,54%,12,40%
William Gholston,DE,0,0%,40,50%,12,40%
Anthony Nelson,LB,0,0%,29,36%,28,93%
Logan Hall,DE,0,0%,29,36%,7,23%
Sean Murphy-Bunting,CB,0,0%,22,28%,18,60%
Carl Nassib,DE,0,0%,21,26%,7,23%
Deadrin Senat,DT,0,0%,17,21%,0,0%
Logan Ryan,FS,0,0%,9,11%,0,0%
Pat O'Connor,DE,0,0%,1,1%,11,37%
K.J. Britt,LB,0,0%,0,0%,25,83%
Dee Delaney,CB,0,0%,0,0%,25,83%
Kenny Young,LB,0,0%,0,0%,18,60%
Olakunle Fatukasi,LB,0,0%,0,0%,15,50%
Jake Camarda,P,0,0%,0,0%,14,47%
Ke'Shawn Vaughn,RB,0,0%,0,0%,10,33%
Zach Triner,LS,0,0%,0,0%,8,27%
Ryan Succop,K,0,0%,0,0%,5,17%
Fred Johnson,T,0,0%,0,0%,5,17%
