Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jack Anderson,G,63,100%,0,0%,3,11%
Tyre Phillips,T,63,100%,0,0%,3,11%
Ben Bredeson,G,63,100%,0,0%,3,11%
Kenny Golladay,WR,63,100%,0,0%,0,0%
Davis Webb,QB,63,100%,0,0%,0,0%
Lawrence Cager,TE,61,97%,0,0%,10,36%
Marcus Johnson,WR,60,95%,0,0%,13,46%
Nick Vannett,TE,55,87%,0,0%,11,39%
Matt Breida,RB,44,70%,0,0%,6,21%
Nick Gates,C,37,59%,0,0%,3,11%
Evan Neal,T,32,51%,0,0%,1,4%
Matt Peart,T,31,49%,0,0%,3,11%
Gary Brightwell,RB,29,46%,0,0%,18,64%
Wyatt Davis,G,26,41%,0,0%,0,0%
Darius Slayton,WR,3,5%,0,0%,0,0%
Dane Belton,FS,0,0%,73,100%,22,79%
Tomon Fox,LB,0,0%,73,100%,17,61%
Oshane Ximines,LB,0,0%,73,100%,16,57%
Cordale Flott,CB,0,0%,72,99%,12,43%
Nick McCloud,CB,0,0%,70,96%,12,43%
Rodarius Williams,CB,0,0%,70,96%,2,7%
Jarrad Davis,LB,0,0%,70,96%,0,0%
Ryder Anderson,DT,0,0%,52,71%,7,25%
Justin Ellis,DT,0,0%,48,66%,7,25%
Jason Pinnock,FS,0,0%,47,64%,8,29%
Landon Collins,SS,0,0%,38,52%,13,46%
Henry Mondeaux,DT,0,0%,36,49%,9,32%
Micah McFadden,LB,0,0%,35,48%,12,43%
Jack Heflin,DT,0,0%,23,32%,0,0%
Tony Jefferson,SS,0,0%,17,23%,13,46%
Carter Coughlin,LB,0,0%,3,4%,25,89%
Cam Brown,LB,0,0%,3,4%,25,89%
Casey Kreiter,LS,0,0%,0,0%,9,32%
Jamie Gillan,P,0,0%,0,0%,9,32%
Graham Gano,K,0,0%,0,0%,7,25%
Jihad Ward,LB,0,0%,0,0%,7,25%
Richie James,WR,0,0%,0,0%,2,7%
