Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Julian Blackmon,IND,0,5,5,100.0%,70,14.0,14.0,0,118.7,6.4,32,38,1,0,0,0.0,0,3,1,25.0%
Bobby Okereke,IND,0,5,4,80.0%,26,6.5,5.2,0,88.3,1.4,14,12,2,0,0,0.0,0,17,0,0.0%
Rodney Thomas II,IND,0,3,3,100.0%,37,12.3,12.3,0,118.1,10.0,30,7,0,0,0,0.0,0,7,0,0.0%
Dallis Flowers,IND,0,3,2,66.7%,18,9.0,6.0,1,122.2,7.0,17,1,0,0,0,0.0,0,3,0,0.0%
Zaire Franklin,IND,0,4,2,50.0%,17,8.5,4.3,0,61.5,8.0,12,5,1,0,0,0.0,0,10,0,0.0%
Rodney McLeod,IND,0,2,2,100.0%,4,2.0,2.0,1,118.7,0.0,0,4,0,0,0,0.0,0,3,0,0.0%
Stephon Gilmore,IND,0,1,1,100.0%,5,5.0,5.0,0,87.5,4.0,4,1,0,0,0,0.0,0,3,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,1,16.7%
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Khalid Kareem,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Ben Banogu,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Nick McCloud,NYG,0,7,3,42.9%,14,4.7,2.0,0,50.3,2.0,4,10,1,0,0,0.0,0,2,0,0.0%
Fabian Moreau,NYG,0,4,3,75.0%,16,5.3,4.0,1,120.8,8.3,15,1,0,0,0,0.0,0,4,0,0.0%
Darnay Holmes,NYG,0,4,3,75.0%,9,3.0,2.3,0,77.1,5.0,4,5,1,0,0,0.0,0,3,0,0.0%
Tony Jefferson,NYG,0,2,2,100.0%,10,5.0,5.0,0,87.5,1.0,2,8,2,0,0,0.0,0,4,0,0.0%
Zyon Gilbert,NYG,0,2,2,100.0%,9,4.5,4.5,0,85.4,-0.5,-1,10,0,0,0,0.0,0,2,0,0.0%
Xavier McKinney,NYG,0,3,1,33.3%,49,49.0,16.3,0,81.9,31.3,47,2,2,0,0,0.0,0,7,0,0.0%
Jason Pinnock,NYG,0,1,1,100.0%,15,15.0,15.0,0,118.7,11.0,11,4,0,0,0,0.0,0,1,0,0.0%
Jihad Ward,NYG,0,1,1,100.0%,9,9.0,9.0,0,104.2,6.0,6,3,0,0,0,0.0,0,4,0,0.0%
Oshane Ximines,NYG,0,1,1,100.0%,10,10.0,10.0,0,108.3,-2.0,-2,12,0,0,0,0.0,0,1,1,50.0%
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,0,2,1.0,3,5,0,0.0%
Jaylon Smith,NYG,0,0,0,,,,,,,,,,1,1,0,0.0,1,9,0,0.0%
Kayvon Thibodeaux,NYG,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%
Landon Collins,NYG,1,2,0,0.0%,,,0.0,,0.0,4.0,,,2,0,0,0.0,0,4,1,20.0%
