Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alec Pierce,IND,9,8,81,0,5,68,8.5,13,1.6,8.1,0,,1,11.1,0,104.2
Michael Pittman Jr.,IND,8,5,59,0,4,34,6.8,25,5.0,8.1,0,,0,0.0,1,45.3
Deon Jackson,IND,4,4,29,0,1,-2,-0.5,31,7.8,-0.5,1,4.0,0,0.0,0,96.9
Phillip Lindsay,IND,4,3,14,0,0,8,2.7,6,2.0,5.0,0,,0,0.0,0,79.2
Parris Campbell,IND,3,2,22,0,2,4,2.0,18,9.0,6.0,0,,0,0.0,0,88.2
Mo Alie-Cox,IND,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
Ashton Dulin,IND,1,1,18,0,1,18,18.0,0,0.0,18.0,0,,0,0.0,0,118.7
Kylen Granson,IND,3,1,16,0,1,5,5.0,11,11.0,6.3,0,,0,0.0,1,12.5
Nyheim Hines,IND,2,1,5,0,,0,0.0,5,5.0,-0.5,0,,1,50.0,0,56.2
Jelani Woods,IND,1,0,0,0,,0,,0,,36.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Eric Saubert,DEN,7,5,36,0,2,16,3.2,20,4.0,4.7,0,,1,14.3,0,83.0
Courtland Sutton,DEN,11,5,74,0,2,60,12.0,14,2.8,13.5,0,,1,9.1,0,68.0
Jerry Jeudy,DEN,8,3,53,0,3,23,7.7,30,10.0,13.6,0,,1,12.5,0,60.9
Melvin Gordon,DEN,3,3,49,0,3,-2,-0.7,51,17.0,-0.7,0,,0,0.0,0,118.7
Mike Boone,DEN,3,3,47,0,1,-3,-1.0,50,16.7,-1.0,0,,0,0.0,0,118.7
KJ Hamler,DEN,2,1,10,0,,6,6.0,4,4.0,18.5,0,,0,0.0,1,25.0
Albert Okwuegbunam,DEN,1,1,5,0,,-2,-2.0,7,7.0,-2.0,0,,0,0.0,0,87.5
Tyrie Cleveland,DEN,1,0,0,0,,0,,0,,13.0,0,,0,0.0,1,0.0
Eric Tomlinson,DEN,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
Andrew Beck,DEN,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
