Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kadarius Toney,KAN,5,5,35,0,3,-2,-0.4,37,7.4,-0.4,2,2.5,0,0.0,0,95.8
Travis Kelce,KAN,9,4,26,1,1,12,3.0,14,3.5,5.9,1,4.0,1,11.1,0,88.7
Justin Watson,KAN,5,3,62,0,2,54,18.0,8,2.7,23.8,0,,0,0.0,1,64.2
Noah Gray,KAN,3,3,38,0,2,11,3.7,27,9.0,3.7,1,3.0,0,0.0,0,118.7
Skyy Moore,KAN,4,3,70,1,2,37,12.3,33,11.0,14.3,0,,0,0.0,0,156.2
Jerick McKinnon,KAN,3,3,24,0,,0,0.0,24,8.0,0.0,0,,0,0.0,0,100.0
Clyde Edwards-Helaire,KAN,2,2,17,0,1,-2,-1.0,19,9.5,-1.0,1,2.0,0,0.0,0,102.1
Marquez Valdes-Scantling,KAN,3,2,13,0,,12,6.0,1,0.5,9.0,0,,0,0.0,0,75.7
Rashee Rice,KAN,2,2,20,0,1,11,5.5,9,4.5,5.5,0,,0,0.0,0,108.3
Isiah Pacheco,KAN,2,1,0,0,0,-7,-7.0,7,7.0,-1.5,0,,0,0.0,0,56.2
Donovan Smith,KAN,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
Richie James,KAN,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,JAX,14,11,110,0,6,62,5.6,48,4.4,5.5,1,11.0,1,7.1,0,99.4
Evan Engram,JAX,8,6,57,0,4,3,0.5,54,9.0,3.5,1,6.0,1,12.5,0,94.3
Calvin Ridley,JAX,8,2,32,0,2,29,14.5,3,1.5,9.1,0,,1,12.5,0,43.7
Travis Etienne,JAX,3,2,2,0,,2,1.0,0,0.0,-1.3,0,,0,0.0,0,70.1
D'Ernest Johnson,JAX,1,1,9,0,1,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2
Jamal Agnew,JAX,1,1,5,0,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Zay Jones,JAX,6,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
