Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eric Kendricks,MIN,0,7,6,85.7%,58,9.7,8.3,0,101.2,3.7,19,39,7,1,0,0.0,1,10,2,16.7%
Patrick Peterson,MIN,2,6,5,83.3%,76,15.2,12.7,0,79.2,13.8,61,15,0,0,0,0.0,0,4,1,20.0%
Akayleb Evans,MIN,0,5,4,80.0%,50,12.5,10.0,1,147.9,12.2,50,0,0,0,0,0.0,0,6,0,0.0%
Andrew Booth,MIN,0,4,3,75.0%,38,12.7,9.5,0,104.2,11.0,31,7,0,0,0,0.0,0,3,1,25.0%
Chandon Sullivan,MIN,0,3,3,100.0%,18,6.0,6.0,0,91.7,4.3,13,5,2,0,0,0.0,0,9,0,0.0%
Za'Darius Smith,MIN,0,2,2,100.0%,14,7.0,7.0,0,95.8,3.5,7,7,9,3,1,1.0,5,2,1,33.3%
Harrison Smith,MIN,0,4,2,50.0%,40,20.0,10.0,0,85.4,20.3,35,5,2,0,0,0.0,0,6,1,14.3%
Danielle Hunter,MIN,0,1,1,100.0%,0,0.0,0.0,0,79.2,-6.0,-6,6,7,2,0,1.0,3,2,0,0.0%
Camryn Bynum,MIN,0,4,1,25.0%,8,8.0,2.0,0,39.6,5.8,2,6,0,0,0,0.0,0,5,2,28.6%
Jordan Hicks,MIN,0,3,1,33.3%,16,16.0,5.3,0,52.1,3.7,5,11,3,0,0,0.0,0,3,1,25.0%
Harrison Phillips,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Patrick Jones II,MIN,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
D.J. Wonnum,MIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,1,33.3%
Duke Shelley,MIN,0,1,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Taron Johnson,BUF,0,11,5,45.5%,35,7.0,3.2,0,53.2,6.7,14,21,2,0,0,0.0,0,5,1,16.7%
Damar Hamlin,BUF,0,6,5,83.3%,64,12.8,10.7,0,111.1,10.5,50,14,3,0,0,0.0,0,10,0,0.0%
Christian Benford,BUF,1,9,5,55.6%,81,16.2,9.0,0,46.3,11.6,51,30,0,0,0,0.0,0,7,2,22.2%
Matt Milano,BUF,0,5,4,80.0%,36,9.0,7.2,0,96.7,4.8,26,10,7,0,0,0.0,0,6,1,14.3%
Dane Jackson,BUF,1,7,3,42.9%,49,16.3,7.0,1,67.0,10.1,48,1,1,0,0,0.0,0,4,0,0.0%
Cameron Lewis,BUF,0,3,2,66.7%,46,23.0,15.3,0,109.7,20.3,46,0,0,0,0,0.0,0,9,1,10.0%
Tremaine Edmunds,BUF,0,5,2,40.0%,12,6.0,2.4,0,47.9,4.8,-2,14,1,0,0,0.0,0,3,0,0.0%
Tyrel Dodson,BUF,0,2,2,100.0%,20,10.0,10.0,0,108.3,4.0,8,12,0,0,0,0.0,0,3,1,25.0%
A.J. Epenesa,BUF,0,1,1,100.0%,12,12.0,12.0,0,116.7,6.0,6,6,0,0,0,1.0,1,3,1,25.0%
Jordan Phillips,BUF,0,1,1,100.0%,2,2.0,2.0,0,79.2,-5.0,-5,7,0,0,0,0.0,0,3,2,40.0%
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,1,3,0.5,5,2,1,33.3%
Von Miller,BUF,0,0,0,,,,,,,,,,10,1,1,1.0,3,2,0,0.0%
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,0,1,0.5,2,3,0,0.0%
Boogie Basham,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
DaQuan Jones,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,1,25.0%
