Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Demario Douglas,NWE,7,5,25,0,1,2,0.4,23,4.6,6.0,0,,0,0.0,0,76.5
Kendrick Bourne,NWE,4,3,36,1,1,23,7.7,13,4.3,8.8,0,,0,0.0,1,102.1
Hunter Henry,NWE,3,3,28,0,2,20,6.7,8,2.7,6.7,0,,0,0.0,0,105.6
Pharaoh Brown,NWE,2,2,33,0,1,17,8.5,16,8.0,8.5,0,,0,0.0,0,118.7
Mike Gesicki,NWE,3,2,11,0,,9,4.5,2,1.0,10.3,0,,0,0.0,0,72.9
Rhamondre Stevenson,NWE,4,2,11,0,0,-2,-1.0,13,6.5,1.3,1,2.0,0,0.0,0,56.2
DeVante Parker,NWE,2,1,14,0,1,6,6.0,8,8.0,5.0,0,,0,0.0,0,72.9
JuJu Smith-Schuster,NWE,1,1,3,1,1,3,3.0,0,0.0,3.0,0,,0,0.0,0,118.7
Jalen Reagor,NWE,2,0,0,0,,0,,0,,8.0,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,13,8,112,1,6,81,10.1,31,3.9,8.6,0,,1,7.7,1,82.9
Jaylen Waddle,MIA,12,7,121,1,5,79,11.3,42,6.0,11.0,0,,2,16.7,0,120.5
Salvon Ahmed,MIA,4,4,16,0,1,-14,-3.5,30,7.5,-3.5,1,4.0,0,0.0,0,83.3
Durham Smythe,MIA,3,3,28,0,3,25,8.3,3,1.0,8.3,0,,0,0.0,0,105.6
Jeff Wilson,MIA,2,2,14,0,0,-1,-0.5,15,7.5,-0.5,0,,0,0.0,0,95.8
Braxton Berrios,MIA,3,2,8,0,,-1,-0.5,9,4.5,3.7,0,,0,0.0,0,70.1
Alec Ingold,MIA,2,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,56.2
Julian Hill,MIA,2,1,4,0,,-1,-1.0,5,5.0,3.0,0,,0,0.0,0,56.2
Chase Claypool,MIA,2,1,15,0,1,9,9.0,6,6.0,12.5,1,1.0,0,0.0,0,75.0
Cedrick Wilson Jr.,MIA,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
